00A ### Interclubs
00B 1 rondes
00C Envoi des rondes 1 à 1
00D Envoi par : interclubs@frbe-kbsb-ksb.be
00E Envoi par le club : 998
00F P=704 R=1 S=24/09/23 E=24/09/23 +278 =148 -278
012 Belgian Interclubs 2023 - 2024 - Round 1
022 Various locations in Belgian Clubs
032 BEL
042 2023-09-24
052 2023-09-24
062 704
102 Cornet, Luc
001  173      De Praitere, Hannes               1509           17527             1.0        174 w 1 
001  174      Boesmans, Peter                   1290           14691             0.0        173 b 0 
001  175      Huybrechts, Kobe                  1590           19371             1.0        176 w 1 
001  176      Lukin, Yesenia                    1316           22025             0.0        175 b 0 
001  177      Seyns, Odilon                     1355           21853             1.0        178 w 1 
001  178      Huybrechts, Martijn               1508           20085             0.0        177 b 0 
001  179      Laeremans, Domien                 1507           23420             0.0        180 w 0 
001  180      Toroptsev, Kristian               1237           22027             1.0        179 b 1 
001  181      Van Heinsbergen, Jonathan         1150           23564             1.0        182 w 1 
001  182      Sijben, Len                          0           27043             0.0        181 b 0 
001  183      Coenen, Benjamin                  1758           23203             0.5        184 w = 
001  184      Ruelens, Arnout                   1531           18038             0.5        183 b = 
001  185      Van De Perre, Ides                   0           22613             0.5        186 w = 
001  186      Bair, Marc                        1676           94501             0.5        185 b = 
001  187      Heuschen, Roland                  1656           82384             1.0        188 w 1 
001  188      Mareels Dutry, Jasper                0           26036             0.0        187 b 0 
001  189      Van Damme, Jasper                    0           27039             0.0        190 w 0 
001  190      Sferruggia, Serge                 1531           70521             1.0        189 b 1 
001  191      Smirnov, Sergey                   1598           23194             0.0        192 w 0 
001  192      Stynen, Koen                      2052           41076             1.0        191 b 1 
001  193      Demirel, Talha                       0           18004             0.0        194 w 0 
001  194      Huysmans, Carsten                 1262           17852             1.0        193 b 1 
001  195      Schouteden, Linda                 1150           19478             0.0        196 w 0 
001  196      Willaert, Korneel                    0           26022             1.0        195 b 1 
001  197      Elsen, Joël                          0           27271             0.0        198 w 0 
001  198      Koninkx, Reinout                     0           24974             1.0        197 b 1 
001  199      Ezzangui, Youssef                 1578           26095             0.5        200 w = 
001  200      Willen, Ronny                     1806           95001             0.5        199 b = 
001  201      Lalkota, Sai Pranav Tejas         1518           23773             1.0        202 w 1 
001  202      Renard, Alain                     1545           72109             0.0        201 b 0 
001  203      De Winter, Roman                  1522           22673             1.0        204 w 1 
001  204      Lalkota, Naresh Kumar             1273           24231             0.0        203 b 0 
001  205      Harder, Cindy                     1150           11993             0.0        206 w 0 
001  206      Lievens, Robert                   1416           14915             1.0        205 b 1 
001  207      Van Hoof, Jan                     1842           32352             1.0        208 w 1 
001  208      Foulon, Greta                     1683           45675             0.0        207 b 0 
001  209      Van Eetvelde, Bart                1528           33146             0.5        210 w = 
001  210      Kumpen, Jona                      1712           12667             0.5        209 b = 
001  211      Boatca, Luca                      1618           19574             1.0        212 w 1 
001  212      Bruynseels, Roger                 1338           41131             0.0        211 b 0 
001  213      Oudewaal, George                  1098           19719             0.0        214 w 0 
001  214      Tips, Tibo                        1435           13910             1.0        213 b 1 
001  215      Stroobant, Arne                   1526           19678             1.0        216 w 1 
001  216      Roosen, Stefan                    1650           21997             0.0        215 b 0 
001  217      Nguyen, Phuc Huy                  1199           19377             0.0        218 w 0 
001  218      Surkol, Hector                    1606           19469             1.0        217 b 1 
001  219      Geenen, Kobe                      1391           22388             1.0        220 w 1 
001  220      Commeine, Maarten                    0           27237             0.0        219 b 0 
001  221      Pelit, Mustafa                       0           27145             0.0        222 w 0 
001  222      Cloots, Josse                        0           22496             1.0        221 b 1 
001  223      Motmans, Matthias                 1567           14552             0.5        224 w = 
001  224      Geentjens, Pieter                 1585           42749             0.5        223 b = 
001  225      Van Steenwinckel, Hugo            1502           96491             0.0        226 w 0 
001  226      De Bie, Yannick                   1461           16762             1.0        225 b 1 
001  227      Lippens, Tristan                     0           25361             0.0        228 w 0 
001  228      Van Roy, Arno                     1437           50152             1.0        227 b 1 
001  229      Van Bockland, Siebe               1134           20157             1.0        230 w 1 
001  230      Meylemans, Sander                    0           25363             0.0        229 b 0 
001  231      Parssbai, Yanal                   1475           21232             0.5        232 w = 
001  232      Amartib, Yassin                      0           27042             0.5        231 b = 
001  233      De Groot, Teun                    1469           25703             0.5        234 w = 
001  234      Maas, Willem                      1343           14197             0.5        233 b = 
001  235      Turner, Caimen                       0           27104             0.0        236 w 0 
001  236      Molenaar, Bram                    1348           24835             1.0        235 b 1 
001  237      Biltjes, Miguel                      0           27056             1.0        238 w 1 
001  238      Murali, Anushya                      0           23419             0.0        237 b 0 
001  239      Duchesne, Marc                    1723           27278             1.0        240 w 1 
001  240      Oliphant, Tim                     1512           12390             0.0        239 b 0 
001  241      Meerschman, Maxime                1387           60220             0.5        242 w = 
001  242      Van Der Vurst, Adriaan            1791           36447             0.5        241 b = 
001  243      Mariën, Niels                     1630           25257             0.0        244 w 0 
001  244      Dumovski, Nikola                     0           26892             1.0        243 b 1 
001  245      Steyt, Antoine                       0           26888             1.0        246 w 1 
001  246      Michiels, Lode                    1611           16887             0.0        245 b 0 
001  247      Harutyunyan, Axel                 1954           10415             1.0        248 w 1 
001  248      Torfs, Gert                       1593           13464             0.0        247 b 0 
001  249      Doossche, Carlo                   1512           53619             0.0        250 w 0 
001  250      Gilson, Pacôme                    1341           20829             1.0        249 b 1 
001  251      Shchetinin, Mykyta                1237           24637             0.0        252 w 0 
001  252      Van Den Berge, Laurens            1469           31011             1.0        251 b 1 
001  253      Provoost, Benny                   1404           54852             0.0        254 w 0 
001  254      Kho, Justin                          0           26874             1.0        253 b 1 
001  255      Baete, Guy                        1845           46281             1.0        256 w 1 
001  256      Weynen, John                      1512           95604             0.0        255 b 0 
001  257      Moeyersons, Koenraad              1414            6050             1.0        258 w 1 
001  258      Szoke, Harry                      1574           25585             0.0        257 b 0 
001  259      Jacobs, Paul                      1632           48968             1.0        260 w 1 
001  260      Van Tendeloo, Maria               1150           12563             0.0        259 b 0 
001  261      Van Praet, Vik                       0           18948             0.0        262 w 0 
001  262      De Cock, Cesar                    1240           30066             1.0        261 b 1 
001  263      Theys, Bart                       1871           32298             0.0        264 w 0 
001  264      Van Gestel, Jef                   1596           25482             1.0        263 b 1 
001  265      Festraerts, Len                   1391           24105             1.0        266 w 1 
001  266      Theys, Quinten                    1267           21753             0.0        265 b 0 
001  267      Li, Erik                             0           23909             0.0        268 w 0 
001  268      Fleischeuer, Sebastian            1387           21682             1.0        267 b 1 
001  269      Vanderveken, Antoon               1385           20197             1.0        270 w 1 
001  270      Van Calster, Stan                    0           24109             0.0        269 b 0 
001  271      Vanden Eede, Pascal               1587           52035             1.0        272 w 1 
001  272      Rojas Garcia, Pablo                  0           26385             0.0        271 b 0 
001  273      Ertugrul, Yigit                   1486           24713             0.5        274 w = 
001  274      Vandenbroeck, Michel              1474           15394             0.5        273 b = 
001  275      Goderis, Wim                      1439           22870             0.0        276 w 0 
001  276      Tupikin, Viktor                   1471           24386             1.0        275 b 1 
001  277      Tahini, Bilal                        0           26659             0.0        278 w 0 
001  278      Jadoul, Maximilien                1314           23882             1.0        277 b 1 
001  279      Vermeer, Stef                     1444           21766             0.0        280 w 0 
001  280      Dupont, Paul                      1614            6769             1.0        279 b 1 
001  281      Coenen, Tom                       1457           44911             1.0        282 w 1 
001  282      Boelaers, Louis                      0           22736             0.0        281 b 0 
001  283      Vaes, Micah                          0           22609             0.0        284 w 0 
001  284      Van Leuven, Jan                      0           24890             1.0        283 b 1 
001  285      Huysmans, Pierre                  1461           11592             1.0        286 w 1 
001  286      Vennekens, Sam                       0           23603             0.0        285 b 0 
001  287      Möller, Maarten                   1519           17899             0.5        288 w = 
001  288      Baeten, Yves                      1635           33618             0.5        287 b = 
001  289      Cornelis, Werner                  1315            8788             0.0        290 w 0 
001  290      Pattyn, Fjodor                    1409           25154             1.0        289 b 1 
001  291      Gestels, Jeff                        0           27061             0.5        292 w = 
001  292      Burgdorffer, Anton                1271           28576             0.5        291 b = 
001  293      De Visser, Stefaan                1324            6891             1.0        294 w 1 
001  294      Morel, Louis                         0           19957             0.0        293 b 0 
001  295      Minnaert, Bob                     1417           22760             0.5        296 w = 
001  296      De Niel, Michiel                  1532           11014             0.5        295 b = 
001  297      Cauwenberghs, Kenneth             1521           47333             1.0        298 w 1 
001  298      Vermeulen, Thijs                  1237           16549             0.0        297 b 0 
001  299      Wauters, Fernand                     0           24818             0.0        300 w 0 
001  300      Vilarnau, Enrique                 1552           24961             1.0        299 b 1 
001  301      Elizalde, Alejandro               1476           46582             1.0        302 w 1 
001  302      Entwistle, Alan                   1162           16771             0.0        301 b 0 
001  303      Manhaeve, Wouter                  1560           25441             1.0        304 w 1 
001  304      Roose, Bernard                    1332           10281             0.0        303 b 0 
001  305      Klimenko, Timur                   1278           24556             1.0        306 w 1 
001  306      Tabsho, Hassan                    1331           21992             0.0        305 b 0 
001  307      José, Rodrigo                        0           27179             1.0        308 w 1 
001  308      Di Marcantonio, Tigo                 0           20180             0.0        307 b 0 
001  309      Decraene, Eden                    1150           22448             0.5        310 w = 
001  310      Esprit, Kobe                         0           22862             0.5        309 b = 
001  311      Van Heddeghem, Klaas              1628           50067             0.0        312 w 0 
001  312      Vansteenhuyse, Rune               1699           14415             1.0        311 b 1 
001  313      Lambrecht, Patrick                1673           76899             0.5        314 w = 
001  314      Dumont, Freddy                    1640           80748             0.5        313 b = 
001  315      Matthys, Johan                    1592           49743             0.0        316 w 0 
001  316      Debaere, Thomas                      0           27321             1.0        315 b 1 
001  317      Vanbeselaere, Victor                 0           27325             1.0        318 w 1 
001  318      Smekens, Ann                      1150           11922             0.0        317 b 0 
001  319      Buyse, Brent                      1701           14199             1.0        320 w 1 
001  320      Beirnaert, Olivier                1459           17620             0.0        319 b 0 
001  321      Demuytere, Joppe                     0           22875             0.5        322 w = 
001  322      Vancoillie, Guido                 1574           12824             0.5        321 b = 
001  323      Vanassche, Renaat                 1298            4316             0.0        324 w 0 
001  324      Oost, Bill                           0           26567             1.0        323 b 1 
001  325      Priem, Korneel                       0           24702             0.0        326 w 0 
001  326      Wydooghe, Diederik                1276           17755             1.0        325 b 1 
001  327      Rollez, Luc                       1570           40193             0.0        328 w 0 
001  328      Bastien, Sidan                    1344           16118             1.0        327 b 1 
001  329      Kaminskiy, Volodimyr              1373           16787             0.5        330 w = 
001  330      De Bakker, Mathisse               1505           13652             0.5        329 b = 
001  331      Van Haute, Dieter                    0           50205             1.0        332 w 1 
001  332      Foulon, Thales                    1274           16129             0.0        331 b 0 
001  333      Christiaens, Nyssa                1150           15412             1.0        334 w 1 
001  334      De Meerleer, Jeroen               1150           14948             0.0        333 b 0 
001  335      Renshofer, Tim                    1787           16624             1.0        336 w 1 
001  336      Schalembier, Kylian               1488           15670             0.0        335 b 0 
001  337      Defour, Eline                     1374           23351             0.5        338 w = 
001  338      Coppens, Bart                     1390           15863             0.5        337 b = 
001  339      Geerts, Maarten                      0           23861             1.0        340 w 1 
001  340      Meulemeester, Joran                  0           21612             0.0        339 b 0 
001  341      Claerhout, Tieme                     0           26366             0.5        342 w = 
001  342      Breugelmans, Jan                  1275           24740             0.5        341 b = 
001  343      Lhoest, Lancelot                  1656           22984             0.5        344 w = 
001  344      Lebedelle, Julien                 1678           65200             0.5        343 b = 
001  345      Lepoutre, Florian                 1457           16316             0.5        346 w = 
001  346      Delesenne, Arthur                 1632           24506             0.5        345 b = 
001  347      Moledo Del Rio, Alejandro         1449           23104             0.0        348 w 0 
001  348      Vanhooren, Julien                 1370           23528             1.0        347 b 1 
001  349      Mishra, Soham                     1150           23050             0.0        350 w 0 
001  350      Tahari, Youcef Nazim                 0           25822             1.0        349 b 1 
001  351      Smeyers, Johan                    1544           17422             0.0        352 w 0 
001  352      Lebeau, Raphaël                   1521           22016             1.0        351 b 1 
001  353      Vanrossum, Mathias                1430           17614             0.5        354 w = 
001  354      Attout, Francois                  1403           24513             0.5        353 b = 
001  355      Demols, Nathan                    1355           22066             1.0        356 w 1 
001  356      Geraerts, Jules                      0           21572             0.0        355 b 0 
001  357      Wouters, Nick                        0           26668             1.0        358 w 1 
001  358      D'Elia, Michele                   1441           99273             0.0        357 b 0 
001  359      Mc Hale, André                    1263           61778             0.0        360 w 0 
001  360      Heidingsfeld, Adam                1348           23384             1.0        359 b 1 
001  361      Van Der Voorde, Sonja             1352           43346             1.0        362 w 1 
001  362      Weck, Monique                     1150           24605             0.0        361 b 0 
001  363      Lopez Azanon, Amparo              1150           19710             0.0        364 w 0 
001  364      Farkas, Viktor Maxim              1316           26958             1.0        363 b 1 
001  365      Cleuren, Thomas                   1493           22702             1.0        366 w 1 
001  366      Pérez, Santiago                   1601           23075             0.0        365 b 0 
001  367      Vandenberghe, Marc                1362           23297             0.0        368 w 0 
001  368      Rawoens, Jonas                    1546           11006             1.0        367 b 1 
001  369      Vlaeminck, Frank                  1423           32409             0.0        370 w 0 
001  370      Yapici, Ozan                         0           26427             1.0        369 b 1 
001  371      Zorrilla Silva, Moises Alberto       0           26442             0.0        372 w 0 
001  372      De Clercq, Geert                  1394           39888             1.0        371 b 1 
001  373      Knudde, Francis                   1651           71081             1.0        374 w 1 
001  374      Chabeau, Patrice                  1502           94935             0.0        373 b 0 
001  375      Wauters, Ladislas                 1278           20799             1.0        376 w 1 
001  376      Montignie, Damien                 1320           21533             0.0        375 b 0 
001  377      Desimpelaere, Christian           1219           23727             0.5        378 w = 
001  378      Merchez, Cosmo                    1414           24649             0.5        377 b = 
001  379      Bensafi, Mathias                  1216           17730             1.0        380 w 1 
001  380      Assous, David                        0           25014             0.0        379 b 0 
001  381      Ooms, Kylion                      1406           15665             0.0        382 w 0 
001  382      Meert, Maarin                     1360           19738             1.0        381 b 1 
001  383      Ongenae, Veerle                   1295           16522             1.0        384 w 1 
001  384      Maes, Jasper                      1150           19553             0.0        383 b 0 
001  385      Maes, Erwin                          0           27336             0.0        386 w 0 
001  386      Ingels, Nick                      1150           24147             1.0        385 b 1 
001  387      Meert, Senne                         0           21168             1.0        388 w 1 
001  388      De Smet, Francis                     0           19860             0.0        387 b 0 
001  389      Lauwers, Timo                     1565           13934             1.0        390 w 1 
001  390      Koninckx, Eric                    1541           97868             0.0        389 b 0 
001  391      Varlet, Daniel                    1365           82210             1.0        392 w 1 
001  392      Jonckers, Marie-Jeanne            1388            5703             0.0        391 b 0 
001  393      Biesemans, Niel                   1250           19993             1.0        394 w 1 
001  394      Marcus, Paul                      1330           41793             0.0        393 b 0 
001  395      Souweine, Edwige                  1205           15676             0.0        396 w 0 
001  396      Peeters, Jurre                    1150           16199             1.0        395 b 1 
001  397      Remon, Serge                      1529           68764             1.0        398 w 1 
001  398      Vanherck, Jeroen                  1563           36005             0.0        397 b 0 
001  399      Verspecht, Louis                  1354           25610             0.5        400 w = 
001  400      Van Mol, Yves                     1427           46302             0.5        399 b = 
001  401      Simon, Fernand                    1341           14019             0.5        402 w = 
001  402      Martens, Aron                     1312           25614             0.5        401 b = 
001  403      Vanherck, Adinda                  1150           20243             0.5        404 w = 
001  404      Travers, Sylvain                  1316           96343             0.5        403 b = 
001  405      Claessens, Dirk                   1406           22184             0.0        406 w 0 
001  406      Ninane, Erwan                        0           27304             1.0        405 b 1 
001  407      De Landtsheer, Jean-Michel        1449           17413             0.0        408 w 0 
001  408      Schatteman, Sven                  1446           96704             1.0        407 b 1 
001  409      Evens, Joris                      1375           38156             0.0        410 w 0 
001  410      Anckaert, Benjamin                1445           23032             1.0        409 b 1 
001  411      Rozas, Eitan                         0           19507             1.0        412 w 1 
001  412      Van Steen, Guido                  1380           17254             0.0        411 b 0 
001  413      Temmerman, Hans                   1646            2640             0.5        414 w = 
001  414      Vandenhove, Lucas                 1392           25049             0.5        413 b = 
001  415      Peeters, Rik                         0           23984             1.0        416 w 1 
001  416      De Rycke, Georges                 1385           19627             0.0        415 b 0 
001  417      Van Heghe, Isabelle               1150           38016             0.0        418 w 0 
001  418      Verplancke, Joost                    0           24766             1.0        417 b 1 
001  419      Mallants, Jochen                     0           26087             1.0        420 w 1 
001  420      Van Lierde, Rutger                   0           20241             0.0        419 b 0 
001  421      Vanhove, Robbie                   1739           25079             1.0        422 w 1 
001  422      Clarys, Stefaan                   1300           10248             0.0        421 b 0 
001  423      Czyzowicz, Pawel                     0           27245             0.5        424 w = 
001  424      Remijsen, Dave                    1792           48381             0.5        423 b = 
