00A ### Interclubs
00B 1 rondes
00C Envoi des rondes 5 à 5
00D Envoi par : interclubs@frbe-kbsb-ksb.be
00E Envoi par le club : 998
00F P=686 R=1 S=03/12/23 E=03/12/23 +272 =142 -272
012 Belgian Interclubs 2023 - 2024 - Round 5
022 Various locations in Belgian Clubs
032 BEL
042 2023-12-03
052 2023-12-03
062 686
102 Cornet, Luc
001   40      Fontigny, François                1716            9067             0.0         39 b 0 
001   41      Chokouhian, Ahmad                 1731           25844             0.5         42 w = 
001   42      Dumovski, Nikola                     0           26892             0.5         41 b = 
001   43      Moheeb, Maha                         0           19659             0.0         44 w 0 
001   44      Pouliart, Serge                   1692           80870             1.0         43 b 1 
001   45      Lhoir, Thierry                    1556           83879             1.0         46 w 1 
001   46      Vanderbeck, Nicolas                  0           27009             0.0         45 b 0 
001   47      Descamps, Thomas                  1478           23292             1.0         48 w 1 
001   48      Sieber, Sven                      1386           22107             0.0         47 b 0 
001   49      Giannone, Angelo                     0           25492             1.0         50 w 1 
001   50      Jamar, Marc                       1397           60174             0.0         49 b 0 
001   51      Alcamisi, Charles                 1364           16854             0.0         52 w 0 
001   52      Dufrasne, Lucas                   1272           25209             1.0         51 b 1 
001   53      Konidakis, Nicolas                   0           22909             0.0         54 w 0 
001   54      Descamps, Philippe                   0           27428             1.0         53 b 1 
001   55      Bracq, Gregory                    1568           14963             0.0         56 w 0 
001   56      Charlier, Laurent                 1746           82571             1.0         55 b 1 
001   57      Marchal, Anaïs                    1511           12610             1.0         58 w 1 
001   58      Gravini, Edwin                    1447           50133             0.0         57 b 0 
001   59      Recloux, Georges                  1361           77411             0.0         60 w 0 
001   60      Wauters, Ladislas                 1278           20799             1.0         59 b 1 
001   61      Cantraine, Nicolas                   0           27027             1.0         62 w 1 
001   62      Albert, Johann                    1299           23278             0.0         61 b 0 
001   63      Chantry, Vincent                  1420           68292             1.0         64 w 1 
001   64      Lejeune, Samuel                   1399           69990             0.0         63 b 0 
001   65      Maloteau, Pierre                     0           82414             1.0         66 w 1 
001   66      Delvaux, Guy                      1431           82856             0.0         65 b 0 
001   67      Thomas, John                      1328           19971             0.0         68 w 0 
001   68      Nachtergaele, Damien                 0           26694             1.0         67 b 1 
001   69      Coomans, Anne-Catherine           1150           24611             0.0         70 w 0 
001   70      Monnom, Matteo                     965           24559             1.0         69 b 1 
001   71      Hermet, Eric                      1562           60727             0.0         72 w 0 
001   72      Grijp, Peter                      1852           93599             1.0         71 b 1 
001   73      Monnier, Samuel                   1637           97301             0.5         74 w = 
001   74      Amoroso, Thomas                   1449           23960             0.5         73 b = 
001   75      Remience, Frédéric                1426           24828             0.5         76 w = 
001   76      Mouchart, André                   1497           84930             0.5         75 b = 
001   77      Colombo, Fabio                    1505           12754             1.0         78 w 1 
001   78      Lopez Monedero, Jesus             1257           25758             0.0         77 b 0 
001   79      Dejasse, Daniel                   1407           63371             1.0         80 w 1 
001   80      Hakim, Emmanuel                   1443           12407             0.0         79 b 0 
001   81      Toti, Guido                       1356           22035             0.0         82 w 0 
001   82      Callewaert, Damien                1383           17756             1.0         81 b 1 
001   83      Piette, Pol-Henri                 1241           73229             0.0         84 w 0 
001   84      Russo, Italo                      1368           71684             1.0         83 b 1 
001   85      Garcia Calero, Inès                  0           22592             0.0         86 w 0 
001   86      Rorive, Alain                     1200           70033             1.0         85 b 1 
001   87      Ali Ou Alla, Hassan                  0           26904             0.0         88 w 0 
001   88      Loucheur, Jean-Philippe           1791           76155             1.0         87 b 1 
001   89      De Groot, Frans                      0           27305             1.0         90 w 1 
001   90      Marghem, Emile                       0           27003             0.0         89 b 0 
001   91      Katalina, Jérémy                     0           26785             0.0         92 w 0 
001   92      Pironet, Quentin                     0           26870             1.0         91 b 1 
001   93      Souirji, Victor                      0           27993             1.0         94 w 1 
001   94      Lazar, Dumitru                       0           26739             0.0         93 b 0 
001   95      Marx, Thomas                      1584           94498             0.5         96 w = 
001   96      Simons, Jean                      1788           48895             0.5         95 b = 
001   97      Faymonville, Marcel               1324           95093             0.5         98 w = 
001   98      Smeets, Freddy                    1504           17606             0.5         97 b = 
001   99      Pluymen, Karl-Heinz               1287           19463             0.0        100 w 0 
001  100      Heinertz, Sandro                  1202           95094             1.0         99 b 1 
001  101      Lentz, Joseph                     1150           96792             0.0        102 w 0 
001  102      Hermens, Juergen                  1169           98744             1.0        101 b 1 
001  103      Pham Kieu, Khanh                  1328           20509             0.0        104 w 0 
001  104      Collignon, Fabrice                1524           70327             1.0        103 b 1 
001  105      Arguelles, Jose                   1311           98434             0.0        106 w 0 
001  106      Pinet, Valentine                  1244           19029             1.0        105 b 1 
001  107      Valenson, Tam                        0           26873             0.0        108 w 0 
001  108      Doyen, Laurent                    1365           16510             1.0        107 b 1 
001  109      Arguelles Sanchez, Jordi          1348           24898             1.0        110 w 1 
001  110      Valenson, Lou                        0           26877             0.0        109 b 0 
001  111      Mocsnik, Robbie                   1741           31054             0.0        112 w 0 
001  112      Boissel, Kasimir                  1816           27496             1.0        111 b 1 
001  113      Gerard, Mark                      1785           69141             0.5        114 w = 
001  114      Kshirsagar, Pranav                1672           22600             0.5        113 b = 
001  115      Lalkota, Sai Pranav Tejas         1518           23773             0.5        116 w = 
001  116      Mathonet, Corentin                1568           14377             0.5        115 b = 
001  117      Demelenne, Arnaud                 1191           16362             0.0        118 w 0 
001  118      Cakmak, Metehan Tugra             1434           24131             1.0        117 b 1 
001  119      Vanvlasselaer, Miguel                0           25646             0.0        120 w 0 
001  120      Gupta, Akul                       1358           23771             1.0        119 b 1 
001  121      Scheen, Pascal                    1317           97802             0.0        122 w 0 
001  122      Benaissa, Mustapha                1214           25916             1.0        121 b 1 
001  123      Vanvlasselaer, Michael            1171           24812             0.0        124 w 0 
001  124      Schreiber, Adrian                    0           27165             1.0        123 b 1 
001  125      Velz, Michael                        0           18917             0.0        126 w 0 
001  126      Rumler, Maxime                       0           25139             1.0        125 b 1 
001  127      Deblauwe, Pauwel                  1672             213             0.5        128 w = 
001  128      De Brouwere, Johan                1632           30988             0.5        127 b = 
001  129      Lecluyse, Thymen                     0           23636             0.0        130 w 0 
001  130      Renckens, Yannick                 1537            5177             1.0        129 b 1 
001  131      Casier, Casper                    1528           23125             1.0        132 w 1 
001  132      Deschepper, Matteo                 924           17956             0.0        131 b 0 
001  133      Parmentier, Lander                   0           22836             0.0        134 w 0 
001  134      Fontaine, Sean                       0           26088             1.0        133 b 1 
001  135      Penninck, Wim                     1577            2984             0.5        136 w = 
001  136      Todts, Benny                      1833           54101             0.5        135 b = 
001  137      Vandevelde, Luc                   1472           36366             1.0        138 w 1 
001  138      Ost, Roger                        1552           97150             0.0        137 b 0 
001  139      Bekaert, Dylan                       0           22180             1.0        140 w 1 
001  140      Deceuninck, Andre                 1455           15873             0.0        139 b 0 
001  141      Vercruyce, Danny                  1395           26662             0.0        142 w 0 
001  142      Michonski, Konrad                 1474           24807             1.0        141 b 1 
001  143      Bartier, Wieland                  1514           17299             1.0        144 w 1 
001  144      Speybroeck, Eric                  1682           27502             0.0        143 b 0 
001  145      Traest, Philip                    1378            6190             1.0        146 w 1 
001  146      Kim, Oleg                         1495           12340             0.0        145 b 0 
001  147      Gosseries, Philippe               1447           23230             0.5        148 w = 
001  148      Dooms, Vincent                    1336           27189             0.5        147 b = 
001  149      Vincent, Albert                   1154            7102             1.0        150 w 1 
001  150      Meyns, Alexander                     0           27160             0.0        149 b 0 
001  151      Van Rillaer, Dirk                 1575           36331             0.5        152 w = 
001  152      Denys, Alex                       2160           21873             0.5        151 b = 
001  153      Farrow, Edward                    1685           12126             0.0        154 w 0 
001  154      Suski, Dominiek                   1498           32247             1.0        153 b 1 
001  155      Van Gompel, Hugo                  1344            2526             0.5        156 w = 
001  156      Arnou, Aram                          0           25341             0.5        155 b = 
001  157      Hautekeete, Johan                 1717           43184             0.0        158 w 0 
001  158      Lenoir, Aurèle                    1550           22250             1.0        157 b 1 
001  159      Verslype, Geert                   1508           12710             0.5        160 w = 
001  160      De Geeter, Arne                   1528           11712             0.5        159 b = 
001  161      Heyerick, Anton                   1540            8931             0.0        162 w 0 
001  162      Lucas, Jean                       1531           12629             1.0        161 b 1 
001  163      De Roover, Adriaan                1222           22113             0.0        164 w 0 
001  164      Van De Velde, Stijn                  0           24903             1.0        163 b 1 
001  165      Coenen, Benjamin                  1758           23203             0.5        166 w = 
001  166      Vervloet, Staf                    1676           49654             0.5        165 b = 
001  167      Geukens, Staf                     1636           27243             0.0        168 w 0 
001  168      Cypers, Alexandre                 1762           15780             1.0        167 b 1 
001  169      Thirion, Jean-François            1566           66834             0.0        170 w 0 
001  170      Vlaeyens, Manu                    1442           37427             1.0        169 b 1 
001  171      De Praitere, Hannes               1509           17527             1.0        172 w 1 
001  172      Wintgens, Jean-Marc               1569           70394             0.0        171 b 0 
001  173      De Duffeleer, Philippe            1637           32239             0.0        174 w 0 
001  174      Verellen, Jef                     1769           50270             1.0        173 b 1 
001  175      Huybrechts, Kobe                  1590           19371             0.0        176 w 0 
001  176      Groeneveld, Warre                 1496           17602             1.0        175 b 1 
001  177      Trevisan, Giovanni                1300           24586             0.5        178 w = 
001  178      Huybrechts, Martijn               1508           20085             0.5        177 b = 
001  179      Sijben, Len                          0           27043             1.0        180 w 1 
001  180      Van Der Meulen, Maarten              0           26473             0.0        179 b 0 
001  181      Englicky, Pavel                   1558           14427             0.5        182 w = 
001  182      Timmermans, Stefan                1807           39829             0.5        181 b = 
001  183      Pribylla, Amélia                  1293           20487             1.0        184 w 1 
001  184      Claes, Yves                       1330           21869             0.0        183 b 0 
001  185      Algera, Rune                      1335           23707             1.0        186 w 1 
001  186      Boesmans, Peter                   1290           14691             0.0        185 b 0 
001  187      Vandervoort, Michiel                 0           27328             1.0        188 w 1 
001  188      Schouteden, Linda                 1150           19478             0.0        187 b 0 
001  189      Bebronne, Romain                     0           26092             1.0        190 w 1 
001  190      Van Der Avort, Bart               1460           15835             0.0        189 b 0 
001  191      Smets, Steff                         0           27184             0.0        192 w 0 
001  192      Leboutte, Simon                   1469           24288             1.0        191 b 1 
001  193      Rol Cortijo, Pablo                1472           25630             1.0        194 w 1 
001  194      Seyns, Odilon                     1355           21853             0.0        193 b 0 
001  195      Toroptsev, Kristian               1237           22027             1.0        196 w 1 
001  196      Dumoulin, Patrick                 1336           19606             0.0        195 b 0 
001  197      Goossens, Alexander               1532           11413             0.0        198 w 0 
001  198      Cornet, Luc                       1776            8419             1.0        197 b 1 
001  199      Celgin, Shani                     1364           22206             1.0        200 w 1 
001  200      Van De Perre, Ides                   0           22613             0.0        199 b 0 
001  201      Mareels Dutry, Jasper                0           26036             0.5        202 w = 
001  202      Kshirsagar, Parth                 1258           22601             0.5        201 b = 
001  203      Motmans, Matthias                 1567           14552             0.0        204 w 0 
001  204      Foulon, Greta                     1683           45675             1.0        203 b 1 
001  205      Buysse, Milo                         0           12709             1.0        206 w 1 
001  206      Przybyszewski, Mateusz               0           15013             0.0        205 b 0 
001  207      Di Mattia, Luca                      0           22371             0.0        208 w 0 
001  208      Van Eetvelde, Bart                1528           33146             1.0        207 b 1 
001  209      Courtel, Alex                     1150           11013             0.0        210 w 0 
001  210      Geerts, Taro                         0           21422             1.0        209 b 1 
001  211      Parssbai, Yanal                   1475           21232             0.0        212 w 0 
001  212      Stroobant, Arne                   1526           19678             1.0        211 b 1 
001  213      Surkol, Hector                    1606           19469             1.0        214 w 1 
001  214      Maas, Willem                      1343           14197             0.0        213 b 0 
001  215      Turner, Caimen                       0           27104             1.0        216 w 1 
001  216      Cloots, Josse                        0           22496             0.0        215 b 0 
001  217      Van Calster, Stan                    0           24109             1.0        218 w 1 
001  218      Murali, Anushya                      0           23419             0.0        217 b 0 
001  219      Van Simaeys, Axel                 1734           11752             0.5        220 w = 
001  220      Van Hoof, Jan                     1842           32352             0.5        219 b = 
001  221      Picard, Hervé                     1614           18261             0.0        222 w 0 
001  222      Helsloot, Wilbert                 1745           17659             1.0        221 b 1 
001  223      Duchesne, Marc                    1723           27278             0.0        224 w 0 
001  224      Boatca, Luca                      1618           19574             1.0        223 b 1 
001  225      Tips, Tibo                        1435           13910             1.0        226 w 1 
001  226      Van Der Vurst, Adriaan            1791           36447             0.0        225 b 0 
001  227      Boustany, Georges                 1547           17662             0.0        228 w 0 
001  228      Ok, Sidar                         1494           16415             1.0        227 b 1 
001  229      Van Hille, Clara                  1457           12735             1.0        230 w 1 
001  230      Gilson, Pacôme                    1341           20829             0.0        229 b 0 
001  231      Shchetinin, Mykyta                1237           24637             0.0        232 w 0 
001  232      Commeine, Maarten                    0           27237             1.0        231 b 1 
001  233      Ok, Miro                             0           25302             0.0        234 w 0 
001  234      Kho, Justin                          0           26874             1.0        233 b 1 
001  235      Torfs, Gert                       1593           13464             0.5        236 w = 
001  236      Geentjens, Pieter                 1585           42749             0.5        235 b = 
001  237      Van Steenwinckel, Hugo            1502           96491             0.5        238 w = 
001  238      Doossche, Carlo                   1512           53619             0.5        237 b = 
001  239      Van Den Berge, Laurens            1469           31011             0.0        240 w 0 
001  240      Van Roy, Arno                     1437           50152             1.0        239 b 1 
001  241      Van Santvoort, Jeroen             1348            7579             0.5        242 w = 
001  242      Provoost, Benny                   1404           54852             0.5        241 b = 
001  243      Oliphant, Tim                     1512           12390             0.0        244 w 0 
001  244      Amartib, Yassin                      0           27042             1.0        243 b 1 
001  245      Molenaar, Bram                    1348           24835             0.0        246 w 0 
001  246      Hairy, Nima                          0           27397             1.0        245 b 1 
001  247      Mayor, Alain                         0           25168             0.0        248 w 0 
001  248      Biltjes, Miguel                      0           27056             1.0        247 b 1 
001  249      De Groof, Maarten                    0           24987             0.5        250 w = 
001  250      Templereau, Brice                    0           27531             0.5        249 b = 
001  251      Albrecht, Geert                   1606           13244             1.0        252 w 1 
001  252      Weynen, John                      1512           95604             0.0        251 b 0 
001  253      Vandenbroeck, Michel              1474           15394             1.0        254 w 1 
001  254      Van Tendeloo, Maria               1150           12563             0.0        253 b 0 
001  255      Oudewaal, George                  1098           19719             0.0        256 w 0 
001  256      Goderis, Wim                      1439           22870             1.0        255 b 1 
001  257      Vermeer, Stef                     1444           21766             0.0        258 w 0 
001  258      Theys, Bart                       1871           32298             1.0        257 b 1 
001  259      Theys, Quinten                    1267           21753             0.0        260 w 0 
001  260      Boelaers, Louis                      0           22736             1.0        259 b 1 
001  261      Vaes, Micah                          0           22609             1.0        262 w 1 
001  262      Grossen, Jelle                    1150           24896             0.0        261 b 0 
001  263      Theys, Tristan                       0           21772             1.0        264 w 1 
001  264      Vaes, Tristan                        0           21765             0.0        263 b 0 
001  265      Möller, Maarten                   1519           17899             0.0        266 w 0 
001  266      Baete, Guy                        1845           46281             1.0        265 b 1 
001  267      Szoke, Harry                      1574           25585             1.0        268 w 1 
001  268      Campforts, Jurgen                 1445           13986             0.0        267 b 0 
001  269      Pattyn, Fjodor                    1409           25154             0.0        270 w 0 
001  270      Jacobs, Paul                      1632           48968             1.0        269 b 1 
001  271      De Cock, Cesar                    1240           30066             1.0        272 w 1 
001  272      Morel, Louis                         0           19957             0.0        271 b 0 
001  273      Buytaert, Michael                 1587           52299             0.0        274 w 0 
001  274      Carpentier, Julian                1857           10500             1.0        273 b 1 
001  275      Van Gestel, Jef                   1596           25482             1.0        276 w 1 
001  276      Van Heucke, Marc                  1364           18136             0.0        275 b 0 
001  277      Minnaert, Bob                     1417           22760             1.0        278 w 1 
001  278      Vanderveken, Antoon               1385           20197             0.0        277 b 0 
001  279      Thiry, Victor                     1219           16418             1.0        280 w 1 
001  280      Entwistle, Alan                   1162           16771             0.0        279 b 0 
001  281      Cauwenberghs, Kenneth             1521           47333             0.5        282 w = 
001  282      Rojas Garcia, Pablo                  0           26385             0.5        281 b = 
001  283      Ertugrul, Yigit                   1486           24713             0.5        284 w = 
001  284      Vilarnau, Enrique                 1552           24961             0.5        283 b = 
001  285      Elizalde, Alejandro               1476           46582             0.5        286 w = 
001  286      Tupikin, Viktor                   1471           24386             0.5        285 b = 
001  287      Tahini, Bilal                        0           26659             1.0        288 w 1 
001  288      Balanck, Mateo                    1332           16443             0.0        287 b 0 
001  289      Baeten, Yves                      1635           33618             1.0        290 w 1 
001  290      Dupont, Paul                      1614            6769             0.0        289 b 0 
001  291      De Hert, Robert                   1661            4626             0.5        292 w = 
001  292      Cornelis, Werner                  1315            8788             0.5        291 b = 
001  293      Burgdorffer, Anton                1271           28576             0.0        294 w 0 
001  294      Coenen, Tom                       1457           44911             1.0        293 b 1 
001  295      Van Leuven, Jan                      0           24890             1.0        296 w 1 
001  296      De Visser, Stefaan                1324            6891             0.0        295 b 0 
001  297      Vancoillie, Guido                 1574           12824             0.0        298 w 0 
001  298      Manhaeve, Wouter                  1560           25441             1.0        297 b 1 
001  299      Claeys, Ignaas                    1449           40932             0.5        300 w = 
001  300      Herreman, Stijn                   1390           14228             0.5        299 b = 
001  301      Vanassche, Renaat                 1298            4316             0.5        302 w = 
001  302      Tabsho, Hassan                    1331           21992             0.5        301 b = 
001  303      Esprit, Kobe                         0           22862             0.0        304 w 0 
001  304      Wydooghe, Diederik                1276           17755             1.0        303 b 1 
001  305      Bossuyt, Herman                   1684           65978             0.5        306 w = 
001  306      Braem, Axel                          0           21999             0.5        305 b = 
001  307      Deseure, Joaquín                     0           22939             0.0        308 w 0 
001  308      Rollez, Luc                       1570           40193             1.0        307 b 1 
001  309      Van Haute, Dieter                    0           50205             1.0        310 w 1 
001  310      Kindt, Lukas                         0           27244             0.0        309 b 0 
001  311      Vincent, Jules                       0           27425             1.0        312 w 1 
001  312      De Meerleer, Jeroen               1150           14948             0.0        311 b 0 
001  313      Renshofer, Tim                    1787           16624             0.0        314 w 0 
001  314      Goeminne, Nico                    1625           37346             1.0        313 b 1 
001  315      Roose, Bernard                    1332           10281             0.0        316 w 0 
001  316      Steshenko, Denis                     0           26089             1.0        315 b 1 
001  317      Coppens, Bart                     1390           15863             0.5        318 w = 
001  318      Klimenko, Timur                   1278           24556             0.5        317 b = 
001  319      Di Marcantonio, Tigo                 0           20180             0.0        320 w 0 
001  320      Geerts, Maarten                      0           23861             1.0        319 b 1 
001  321      Schalembier, Kylian               1488           15670             0.0        322 w 0 
001  322      Vansteenhuyse, Rune               1699           14415             1.0        321 b 1 
001  323      Daels, Ilse                       1705           10542             1.0        324 w 1 
001  324      Defour, Eline                     1374           23351             0.0        323 b 0 
001  325      Meulemeester, Joran                  0           21612             0.0        326 w 0 
001  326      Daels, Emma                       1629           10544             1.0        325 b 1 
001  327      Vanbeselaere, Victor                 0           27325             1.0        328 w 1 
001  328      Claerhout, Tieme                     0           26366             0.0        327 b 0 
001  329      Dubbeldam, Nick                   1998           46744             1.0        330 w 1 
001  330      De Jaeger, Rudy                   1439            7668             0.0        329 b 0 
001  331      Demuytere, Joppe                     0           22875             0.0        332 w 0 
001  332      Ongenaert, Frank                  1765            9997             1.0        331 b 1 
001  333      Zootjes, Aaron                    1283           24483             1.0        334 w 1 
001  334      Beirnaert, Linde                     0           21893             0.0        333 b 0 
001  335      Reybroeck, Arjen                     0           22878             0.0        336 w 0 
001  336      Foulon, Xavier                    1306           16131             1.0        335 b 1 
001  337      Schepens, Aron                    1447           19643             0.0        338 w 0 
001  338      Siebert, Xavier                   1632           96612             1.0        337 b 1 
001  339      Lhoest, Lancelot                  1656           22984             0.5        340 w = 
001  340      Wouters, Nick                        0           26668             0.5        339 b = 
001  341      Van Der Voorde, Sonja             1352           43346             0.5        342 w = 
001  342      Moledo Del Rio, Alejandro         1449           23104             0.5        341 b = 
001  343      Tahari, Youcef Nazim                 0           25822             0.0        344 w 0 
001  344      Farkas, Viktor Maxim              1316           26958             1.0        343 b 1 
001  345      Cleuren, Thomas                   1493           22702             1.0        346 w 1 
001  346      Roobaert, Constantin                 0           26766             0.0        345 b 0 
001  347      Merle, Thibault                   1309           23956             0.0        348 w 0 
001  348      Rawoens, Jonas                    1546           11006             1.0        347 b 1 
001  349      Vlaeminck, Frank                  1423           32409             0.0        350 w 0 
001  350      Merle, Lila                       1150           23719             1.0        349 b 1 
001  351      Viratelle, Laure                     0           26788             0.0        352 w 0 
001  352      De Clercq, Geert                  1394           39888             1.0        351 b 1 
001  353      Poublon, Lucien                   1371           50049             0.5        354 w = 
001  354      Verlé, Marco                         0           26532             0.5        353 b = 
001  355      Lemesre, Alexis                   1248           22200             1.0        356 w 1 
001  356      Bourgois, Michael                 1159           12948             0.0        355 b 0 
001  357      Coussement, Serge                 1166           10962             0.0        358 w 0 
001  358      Van Nedervelde, Antoine           1174           19930             1.0        357 b 1 
001  359      Mishra, Soham                     1150           23050             0.0        360 w 0 
001  360      Assous, David                        0           25014             1.0        359 b 1 
001  361      Pitropakis, Anthony               1636           65871             1.0        362 w 1 
001  362      Derzelle, Alessandro              1489           60205             0.0        361 b 0 
001  363      Lebeau, Raphaël                   1521           22016             0.0        364 w 0 
001  364      Chabeau, Kurt                     1555           23805             1.0        363 b 1 
001  365      Chabeau, Patrice                  1502           94935             0.5        366 w = 
001  366      Demols, Nathan                    1355           22066             0.5        365 b = 
001  367      D'Amico, Luciano                  1255           93149             0.0        368 w 0 
001  368      Pitropakis, Kyriakos              1524           43605             1.0        367 b 1 
001  369      Zorrilla Silva, Moises Alberto       0           26442             0.0        370 w 0 
001  370      D'Elia, Michele                   1441           99273             1.0        369 b 1 
001  371      Mc Hale, André                    1263           61778             1.0        372 w 1 
001  372      Troiani, Maxime                      0           19902             0.0        371 b 0 
001  373      Benitez Jimenez-Ugarte, Pablo     1167           25751             1.0        374 w 1 
001  374      Weck, Monique                     1150           24605             0.0        373 b 0 
001  375      Lopez Azanon, Amparo              1150           19710             0.0        376 w 0 
001  376      Koïta, Aboubacar Sidiki              0           27554             1.0        375 b 1 
001  377      Lauwers, Timo                     1565           13934             0.0        378 w 0 
001  378      Van Parys, Frederik               1739           19917             1.0        377 b 1 
001  379      Verbeke, Basiel                   1313           23905             0.5        380 w = 
001  380      Lauwers, Brent                    1342           14694             0.5        379 b = 
001  381      Biesemans, Niel                   1250           19993             0.5        382 w = 
001  382      Vanneste, Louis                      0           24578             0.5        381 b = 
001  383      Laforce, Edward                      0           27254             0.0        384 w 0 
001  384      Peeters, Jurre                    1150           16199             1.0        383 b 1 
001  385      Remon, Serge                      1529           68764             0.0        386 w 0 
001  386      Ooms, Kylion                      1406           15665             1.0        385 b 1 
001  387      Maes, Jasper                      1150           19553             0.0        388 w 0 
001  388      Van Mol, Yves                     1427           46302             1.0        387 b 1 
001  389      Heynsmans, Michel                 1402           60620             1.0        390 w 1 
001  390      Maes, Erwin                          0           27336             0.0        389 b 0 
001  391      Mallems, Juul                        0           26711             0.0        392 w 0 
001  392      Travers, Sylvain                  1316           96343             1.0        391 b 1 
001  393      De Weird, Evy                     1591           26018             1.0        394 w 1 
001  394      Ongenae, Veerle                   1295           16522             0.0        393 b 0 
001  395      Smis, Leen                        1179           14306             0.0        396 w 0 
001  396      Temmerman, Hans                   1646            2640             1.0        395 b 1 
001  397      De Rycke, Georges                 1385           19627             1.0        398 w 1 
001  398      Ingels, Nick                      1150           24147             0.0        397 b 0 
001  399      Meert, Senne                         0           21168             1.0        400 w 1 
001  400      Van Heghe, Isabelle               1150           38016             0.0        399 b 0 
001  401      Peers, Wim                        1539           11764             1.0        402 w 1 
001  402      Koninckx, Eric                    1541           97868             0.0        401 b 0 
001  403      Varlet, Daniel                    1365           82210             1.0        404 w 1 
001  404      Vandenhove, Lucas                 1392           25049             0.0        403 b 0 
001  405      Peeters, Rik                         0           23984             1.0        406 w 1 
001  406      Marcus, Paul                      1330           41793             0.0        405 b 0 
001  407      Souweine, Edwige                  1205           15676             0.5        408 w = 
001  408      Verplancke, Joost                    0           24766             0.5        407 b = 
001  409      Dedeycker, Hippolyte                 0           26838             1.0        410 w 1 
001  410      Cotman, Lothar                    1457           16246             0.0        409 b 0 
001  411      Cotman, Dirk                      1367           13052             0.0        412 w 0 
001  412      Ninane, Erwan                        0           27304             1.0        411 b 1 
001  413      De Winter, Kevin                  1702           42871             1.0        414 w 1 
001  414      Clarys, Stefaan                   1300           10248             0.0        413 b 0 
001  415      Van Esbroeck, Jozef               1293           10210             1.0        416 w 1 
001  416      Wittevrouw, Tom                   1352           19687             0.0        415 b 0 
001  417      Tajsumov, Timour                     0           22987             0.0        418 w 0 
001  418      Czyzowicz, Pawel                     0           27245             1.0        417 b 1 
001  419      Sips, Arno                        1437           23387             1.0        420 w 1 
001  420      Keustermans, Sieme                   0           25359             0.0        419 b 0 
001  421      Lascar, Radoslawa                 1789           24901             1.0        422 w 1 
001  422      Bunkens, Rudi                     1670           29467             0.0        421 b 0 
001  423      Baekelandt, Els                   1528           52213             0.5        424 w = 
001  424      Pouliart, Sander                  1463           15856             0.5        423 b = 
001  425      Manders, Anton                       0           13436             1.0        426 w 1 
