00A ### Interclubs
00B 1 rondes
00C Envoi des rondes 5 à 5
00D Envoi par : interclubs@frbe-kbsb-ksb.be
00E Envoi par le club : 998
00F P=930 R=1 S=03/12/23 E=03/12/23 +321 =288 -321
012 Belgian Interclubs 2023 - 2024 - Round 5
022 Various locations in Belgian Clubs
032 BEL
042 2023-12-03
052 2023-12-03
062 930
102 Cornet, Luc
001   53      Fontaine, Quentin                 2318           10483             0.0         54 w 0 
001   54      Goossens, Roel                    2370           23108             1.0         53 b 1 
001   55      Dauw, Sterre                      2234           15269             0.0         56 w 0 
001   56      Sarrau, Jelle                     2353           39012             1.0         55 b 1 
001   57      Bosboom, Manuel                   2344           54879             0.5         58 w = 
001   58      Praet, Maarten                    2236            6084             0.5         57 b = 
001   59      Tonoli, Benjamin                  2183           16365             1.0         60 w 1 
001   60      Hopman, Pieter                    2306           14189             0.0         59 b 0 
001   61      Kabos, Tobias                     2274           16366             1.0         62 w 1 
001   62      Verheyden, Jonas                  2109           32328             0.0         61 b 0 
001   63      Nguyen, Khoi                      1888           23637             0.5         64 w = 
001   64      Sidiropoulos, Nikolaos            2215           21157             0.5         63 b = 
001   65      Ernst, Sipke                      2551           15046             0.0         66 w 0 
001   66      Mihok, Oliver                     2555           21381             1.0         65 b 1 
001   67      Burg, Twan                        2530           60243             1.0         68 w 1 
001   68      Leenhouts, Koen                   2445           35181             0.0         67 b 0 
001   69      Maerevoet, Sim                    2426           10832             0.5         70 w = 
001   70      Nagy, Gabor                       2439           19579             0.5         69 b = 
001   71      Galyas, Miklos                    2467           23240             0.5         72 w = 
001   72      Motwani, Paul                     2410           27448             0.5         71 b = 
001   73      De Schampheleire, Glen            2374           10270             0.5         74 w = 
001   74      Fiebig, Thomas                    2413           94269             0.5         73 b = 
001   75      Ahn, Martin                       2186           93815             0.0         76 w 0 
001   76      Maenhout, Thibaut                 2381           44954             1.0         75 b 1 
001   77      Piceu, Tom                        2303           51861             1.0         78 w 1 
001   78      Meessen, Rudolf                   2173             345             0.0         77 b 0 
001   79      Dardha, Arben                     2269           20214             0.5         80 w = 
001   80      Viaene, Arvid                     2172           10375             0.5         79 b = 
001   81      Schoppen, Casper                  2528           15615             1.0         82 w 1 
001   82      Peek, Marcel                      2240           28151             0.0         81 b 0 
001   83      Bezemer, Arno                     2210           52191             0.0         84 w 0 
001   84      Janssen, Ruud                     2505            4995             1.0         83 b 1 
001   85      Pijpers, Arthur                   2433           15625             1.0         86 w 1 
001   86      Deberdt, Joris                    2120           14103             0.0         85 b 0 
001   87      Ghysels, Chris                    2053           26638             0.0         88 w 0 
001   88      Van Der Stricht, Geert            2325           44504             1.0         87 b 1 
001   89      Ruzhansky, Elias                  2230           21132             1.0         90 w 1 
001   90      Willemsma, Abe                    2036           19870             0.0         89 b 0 
001   91      Galle, Andre                      1987           38342             0.0         92 w 0 
001   92      Draftian, Ashote                  2271           20354             1.0         91 b 1 
001   93      Vanheirzeele, Daniel              2051           35572             0.5         94 w = 
001   94      Vanlooy, Noel                     1708           50504             0.5         93 b = 
001   95      Bauwens, Steven                   1748           22161             0.5         96 w = 
001   96      Debuck, Valere                    1884           35394             0.5         95 b = 
001   97      Abolianin, Arthur                 2284            9946             0.5         98 w = 
001   98      Barseghyan, Harutyun              2434           27001             0.5         97 b = 
001   99      Godry, Clément                    2072           12802             0.5        100 w = 
001  100      Verhaeren, Gertjan                2083            6815             0.5         99 b = 
001  101      Deleyn, Gunter                    2120            1821             1.0        102 w 1 
001  102      Marlier, Gaetan                   2066           84841             0.0        101 b 0 
001  103      Arcelin, Gaël                     2070           27124             1.0        104 w 1 
001  104      Liessens, Tom                     1896           19720             0.0        103 b 0 
001  105      Vincent, Gwijde                   1889            5827             0.5        106 w = 
001  106      Markuszewski, Maksymilian         2077           27274             0.5        105 b = 
001  107      Marchal, Laurent                  1918           60517             1.0        108 w 1 
001  108      Kegels, Kristof                   1844           47490             0.0        107 b 0 
001  109      Vincent, Ayla                     1728           26271             1.0        110 w 1 
001  110      Lhost, Geoffrey                   1940           60747             0.0        109 b 0 
001  111      De Noose, Daniel                  1822           90883             1.0        112 w 1 
001  112      Van Hoecke, Elena                 1741           24988             0.0        111 b 0 
001  113      Anciaux, Adrien                   2225           17648             0.5        114 w = 
001  114      Peek, Maurice                     2385           63819             0.5        113 b = 
001  115      Gijsen, Stief                     2224            1031             1.0        116 w 1 
001  116      Iolis, Oleg                       2181           87921             0.0        115 b 0 
001  117      Wettach, Michel                   2094           62286             0.5        118 w = 
001  118      Maes, Thomas                      2227            2623             0.5        117 b = 
001  119      Swijsen, Lars                     2153            5606             1.0        120 w 1 
001  120      Depauw, Christian                 2070           79294             0.0        119 b 0 
001  121      Anciaux, Marc                     2038           92894             0.0        122 w 0 
001  122      Govoreanu, Matei                  1964           16824             1.0        121 b 1 
001  123      Sterckx, Pieter                   1935           13492             0.0        124 w 0 
001  124      Miulescu, Gabriel                 1978           19476             1.0        123 b 1 
001  125      Thibaut, Stéphane                 1956           60442             0.5        126 w = 
001  126      Vanlommel, Maxim                  1695           11373             0.5        125 b = 
001  127      Van Der Auwera, Jan               1830           34622             0.0        128 w 0 
001  128      Andri, Amaury                     1698           18802             1.0        127 b 1 
001  129      Hauchamps, Maxime                 2224           20540             0.0        130 w 0 
001  130      Miesen, Fabian                    2211           11001             1.0        129 b 1 
001  131      Bachaus, Sander                   1984           16529             0.0        132 w 0 
001  132      Cools, Gorik                      2238           80403             1.0        131 b 1 
001  133      Carmeille, Ludovic                2251           13477             1.0        134 w 1 
001  134      De Mon, Gino                      1978           11986             0.0        133 b 0 
001  135      De Cauter, Wolfgang               1950           30384             0.0        136 w 0 
001  136      Geenen, Marc                      2218           86495             1.0        135 b 1 
001  137      Bauduin, Étienne                  2195           61328             1.0        138 w 1 
001  138      De Vries, Leon                    1926           21219             0.0        137 b 0 
001  139      Bischoff, Gerard                  1873           53457             0.0        140 w 0 
001  140      Fayard, Alain                     2158           12804             1.0        139 b 1 
001  141      Raptis, Filippos                  2074           20846             1.0        142 w 1 
001  142      Willen, Ronny                     1806           95001             0.0        141 b 0 
001  143      Pluijmen, Theo                    1787           27482             0.0        144 w 0 
001  144      Canneel, Daniel                   1836           50113             1.0        143 b 1 
001  145      García Cuenca, Víctor             2302           22636             0.5        146 w = 
001  146      Hovhannisyan, Mher                2416           20028             0.5        145 b = 
001  147      Verstraeten, Rein                 2375           57533             1.0        148 w 1 
001  148      Tomov, Georgi                     2292           12054             0.0        147 b 0 
001  149      Wiley, Tom                        2171           95672             0.0        150 w 0 
001  150      Pirard, Natan                     2261           10942             1.0        149 b 1 
001  151      Ponnet, Hendrik                   2282           17116             1.0        152 w 1 
001  152      Hoffmeister, Frank                2158           81558             0.0        151 b 0 
001  153      Ouaki, Mark                       2098           18047             1.0        154 w 1 
001  154      Rousseau, Christilla              1653           16160             0.0        153 b 0 
001  155      Roosen, Stefan                    1650           21997             0.0        156 w 0 
001  156      Suskovic, Matija                  2099           87548             1.0        155 b 1 
001  157      Wahlund, Max                      2100           26343             1.0        158 w 1 
001  158      Stefansson, Benedikt              1533           27354             0.0        157 b 0 
001  159      Simek, Antonia                    1551           16377             0.5        160 w = 
001  160      Johansson, Mattias                2013           10684             0.5        159 b = 
001  161      Saiboulatov, Daniyal              2358           67008             1.0        162 w 1 
001  162      Herman, Jean                      2248           73296             0.0        161 b 0 
001  163      Mastalerz, Xavier                 2231           80209             0.5        164 w = 
001  164      Eliet, Nicolas                    2314           70564             0.5        163 b = 
001  165      Sclacmender, Julien               2211           74853             0.5        166 w = 
001  166      Wantiez, Fabrice                  2226           70823             0.5        165 b = 
001  167      Jamar, Vadim                      2042           87408             0.5        168 w = 
001  168      Jimenez, Martin                   2027           14183             0.5        167 b = 
001  169      Brasselle, André                  1872           61069             0.0        170 w 0 
001  170      De Heug, Andrea                   2031           22966             1.0        169 b 1 
001  171      Iacona, Antonio                   1795           70734             1.0        172 w 1 
001  172      Lui, Eric                         1960           81981             0.0        171 b 0 
001  173      Russo, Bruno                      1833           61948             1.0        174 w 1 
001  174      Delescaille, Laurent              1830           10554             0.0        173 b 0 
001  175      Buscher, Michael                  2307           61913             0.5        176 w = 
001  176      Odendahl, Reiner                  2295           19969             0.5        175 b = 
001  177      Mainka, Alwin                     2191           21275             0.0        178 w 0 
001  178      Noiroux, Kevin                    2175           71790             1.0        177 b 1 
001  179      Memeti, Kastriot                  2158           63053             0.5        180 w = 
001  180      Prieb, Robert                     2144           24964             0.5        179 b = 
001  181      Roessler, Eckhard                 2188           25909             0.5        182 w = 
001  182      Munster, Pierre                   2028           62600             0.5        181 b = 
001  183      Bien, Stefan                      2025           10754             0.0        184 w 0 
001  184      Huesmann, Thomas                  2155           95206             1.0        183 b 1 
001  185      Dresen, Ulrich                    2190           21286             0.5        186 w = 
001  186      Nauts, Patrick                    2017           63185             0.5        185 b = 
001  187      Gheury, Jean-Marie                1753           85341             0.0        188 w 0 
001  188      Roessler, Nicolas                 2014           10653             1.0        187 b 1 
001  189      Laurent, Yann                     1843           13936             0.5        190 w = 
001  190      Latour, Quentin                   1658           25638             0.5        189 b = 
001  191      Raats, Joppe                      2134           12445             0.5        192 w = 
001  192      Froeyman, Helmut                  2296           13668             0.5        191 b = 
001  193      Sadkowski, Daniel                 2222           69329             0.5        194 w = 
001  194      Allaert, Dimitri                  2183           16951             0.5        193 b = 
001  195      Barbier, Wim                      2095           38270             0.0        196 w 0 
001  196      Van Mechelen, Jan                 2114           14354             1.0        195 b 1 
001  197      Penson, Thierry                   2149           25763             1.0        198 w 1 
001  198      Goddé, Matthias                   2058           14108             0.0        197 b 0 
001  199      Gooris, Jan                       2083           36323             1.0        200 w 1 
001  200      Eerens, Pim                       2034           23532             0.0        199 b 0 
001  201      Schuermans, Robert                2066            6858             1.0        202 w 1 
001  202      Decoster, Sam                     2046           29424             0.0        201 b 0 
001  203      De Bock, Thijs                    2035           12997             1.0        204 w 1 
001  204      Van Herck, Marcel                 1971            1112             0.0        203 b 0 
001  205      Du Pont, David                    2029           32204             1.0        206 w 1 
001  206      Cuyvers, Jens                     1861           20065             0.0        205 b 0 
001  207      Victor, Julian                    2176           16868             1.0        208 w 1 
001  208      Wemmers, Xander                   2353           18066             0.0        207 b 0 
001  209      Hommerson, Paul                   2287           14209             1.0        210 w 1 
001  210      Vanduyfhuys, Daria                2093           14495             0.0        209 b 0 
001  211      De Reese, Elias                   2001           15179             0.5        212 w = 
001  212      Ismail, Tamer                     2124           12899             0.5        211 b = 
001  213      Baert, Andy                       2128            9741             1.0        214 w 1 
001  214      Vanduyfhuys, Igor                 2022           14603             0.0        213 b 0 
001  215      Jabandzic, Irfan                  1997           24922             0.5        216 w = 
001  216      Pieters, Frederik                 2033           22632             0.5        215 b = 
001  217      Titus, Branco                     1981           26499             1.0        218 w 1 
001  218      Vercruysse, Vincent               1884           11886             0.0        217 b 0 
001  219      Phlips, Daan                      1706           13614             0.0        220 w 0 
001  220      Segarra Gonçalves, Jorge          1978            9971             1.0        219 b 1 
001  221      Mollekens, Roeland                1914            4693             0.5        222 w = 
001  222      Van De Wynkele, Rudy              1895            9679             0.5        221 b = 
001  223      De Coninck, Rafael                2111           19224             0.5        224 w = 
001  224      Decrop, Hendrik                   2083           28908             0.5        223 b = 
001  225      Butzen, Robin                     2062           13707             0.5        226 w = 
001  226      Vanden Bussche, Steven            2066           11317             0.5        225 b = 
001  227      Faure, Stéphane                   2038           52795             1.0        228 w 1 
001  228      Verhaegen, Wim                    1996           17779             0.0        227 b 0 
001  229      Keustermans, Helmut               1951           57304             1.0        230 w 1 
001  230      Zotikishvili, Dimitri             2017           16319             0.0        229 b 0 
001  231      Decrop, Ruben                     1992           45608             0.5        232 w = 
001  232      Vercammen, Robert                 1955           52469             0.5        231 b = 
001  233      Deweerdt, Jan                     1952           13315             1.0        234 w 1 
001  234      Pincket, Michael                  1894           12831             0.0        233 b 0 
001  235      Pincket, Thomas                   1853            8001             1.0        236 w 1 
001  236      Verboven, Arnout                  1795           29840             0.0        235 b 0 
001  237      Roos, Adrian                      2261           11118             0.5        238 w = 
001  238      Hamblok, Roel                     2249           22543             0.5        237 b = 
001  239      Van Eetvelde, Ward                2165           31160             0.0        240 w 0 
001  240      Dreelinck, Adriaan                2218           14078             1.0        239 b 1 
001  241      Dreelinck, Jacob                  2158           14086             1.0        242 w 1 
001  242      Boudry, William                   2083           10816             0.0        241 b 0 
001  243      De Rycke, Tyani                   2002           14625             0.5        244 w = 
001  244      Ghyselen, Wouter                  2097            4936             0.5        243 b = 
001  245      Roos, David                       2101           11789             0.0        246 w 0 
001  246      Verhelst, Joris                   2070           33570             1.0        245 b 1 
001  247      De Bock, Lennart                  2057           38253             0.0        248 w 0 
001  248      Colin, Peter                      1964           23841             1.0        247 b 1 
001  249      De Weird, Matthias                1985           25933             0.0        250 w 0 
001  250      Decruyenaere, Robbert             1980           10967             1.0        249 b 1 
001  251      Labieze, Steven                   1652           31712             0.5        252 w = 
001  252      Mannaert, Erwin                   1880           16144             0.5        251 b = 
001  253      Pel, Bonno                        2267           15617             1.0        254 w 1 
001  254      Vandendriessche, Jan              2093           20141             0.0        253 b 0 
001  255      Vantorre, Nils                    2060           16911             1.0        256 w 1 
001  256      Rihouay, Clément                  2238           12255             0.0        255 b 0 
001  257      Faybish, Nimrod                   2151           79197             0.5        258 w = 
001  258      Van Coppenolle, Kurt              2060            3735             0.5        257 b = 
001  259      Piceu, Kurt                       2036           51811             0.5        260 w = 
001  260      De Wit, Michel                    2124            1686             0.5        259 b = 
001  261      Tonoli, Walter                    2141             841             1.0        262 w 1 
001  262      Barbier, Astrid                   1918           31518             0.0        261 b 0 
001  263      Piceu, Jarid                      1950           12523             0.5        264 w = 
001  264      Van Batenburg, Mees               2181           24731             0.5        263 b = 
001  265      Spaan, Nathanael                  2089           12278             0.0        266 w 0 
001  266      Meysman, Kaito                    1836           16017             1.0        265 b 1 
001  267      Robert, Pierre                    2050           92479             0.0        268 w 0 
001  268      Van Cappellen, Jonas              2205            1988             1.0        267 b 1 
001  269      De Block, Yordi                   2095           11030             0.0        270 w 0 
001  270      Hoffmann, Max                     2090           12277             1.0        269 b 1 
001  271      Thiteca, Thierry                  2069           25186             1.0        272 w 1 
001  272      Rogiers, Jan                      2135           48569             0.0        271 b 0 
001  273      Versyck, Dominique                2060           26972             0.5        274 w = 
001  274      Janssen, Coen                     2200           21220             0.5        273 b = 
001  275      Demoulin, Joachim                 2049           72435             1.0        276 w 1 
001  276      Van De Perre, Tom                 2048            1929             0.0        275 b 0 
001  277      De Block, Fabio                   2037           11034             1.0        278 w 1 
001  278      Vos, Rik                          2026           17420             0.0        277 b 0 
001  279      Boshra, Abanoub                   1836           16554             0.0        280 w 0 
001  280      Van Peer, Cedric                  1989           51578             1.0        279 b 1 
001  281      Koornstra, Robbert-Jan            1896           14835             0.5        282 w = 
001  282      Devenney, Martin                  1808           25362             0.5        281 b = 
001  283      Lee, Deon                         2134           10397             0.5        284 w = 
001  284      Kalle, Erwin                      1979           12885             0.5        283 b = 
001  285      De Smedt, Mark                    1951           28240             1.0        286 w 1 
001  286      Dierckens, Sarah                  1915           42153             0.0        285 b 0 
001  287      Cliteur, Olaf                     1926           29912             0.5        288 w = 
001  288      Van Der Graaf - Osinga, Angelique 1927           12370             0.5        287 b = 
001  289      De Hert, Oliver                   1909           51195             0.5        290 w = 
001  290      Dehan, Loïc                       1888           11947             0.5        289 b = 
001  291      Vranckx, Jonas                    1866           16085             1.0        292 w 1 
001  292      Van Nieuwenhuizen, Hans           1824           12959             0.0        291 b 0 
001  293      Van Der Graaf, André              1868           14341             1.0        294 w 1 
001  294      Melaerts, Vincent                    0           26591             0.0        293 b 0 
001  295      Van Ael, Bert                     1937           22471             0.0        296 w 0 
001  296      Samulevicius, Tomas               2331           14807             1.0        295 b 1 
001  297      Dijkstra, Bart                    2091           52507             1.0        298 w 1 
001  298      Van Aken, Koen                    1922           10561             0.0        297 b 0 
001  299      Schurins, Thomas                  1845           93637             0.0        300 w 0 
001  300      Baekelant, Ronny                  2086            6602             1.0        299 b 1 
001  301      Lavrenov, Yuli                    2033           37796             1.0        302 w 1 
001  302      Van Den Boeck, Wim                1852           43613             0.0        301 b 0 
001  303      De Bouver, Guido                  1767            9342             0.0        304 w 0 
001  304      Engelen, Joseph                   2019            3131             1.0        303 b 1 
001  305      Schalkx, Johnny                   2127           39063             0.5        306 w = 
001  306      De Vos, Nils                      2275           56740             0.5        305 b = 
001  307      Schroer, Marcel                   2121           13488             0.0        308 w 0 
001  308      Krygelmans, Johan                 2062           20745             1.0        307 b 1 
001  309      Versporten, Wim                   1963           80985             0.5        310 w = 
001  310      De Weerd, Jan                     2056           21814             0.5        309 b = 
001  311      Ercan, Selman                     2033           27200             1.0        312 w 1 
001  312      Mauquoy, Alain                    1941           35491             0.0        311 b 0 
001  313      Vanson, Marc                      1908           22837             0.0        314 w 0 
001  314      Leyssens, Bas                     1816           50069             1.0        313 b 1 
001  315      Busschots, Johan                  1851           14125             0.0        316 w 0 
001  316      Roels, Frederik                   1824           22659             1.0        315 b 1 
001  317      Buytaert, Kristof                 2164           56618             1.0        318 w 1 
001  318      De Blende, Nando                  2018           11064             0.0        317 b 0 
001  319      Boodts, Jeroen                    1920            8834             0.5        320 w = 
001  320      Boons, Patrick                    1987           28533             0.5        319 b = 
001  321      Verschoren, Bram                  1968           11894             0.5        322 w = 
001  322      Londers, Jan                      1777           41904             0.5        321 b = 
001  323      Veldeman, Sieben                  1773           21436             0.0        324 w 0 
001  324      Paesschesoone, Stefan             1867           47414             1.0        323 b 1 
001  325      Verbruggen, Peter                 1671           10207             0.5        326 w = 
001  326      Vangeel, Didier                   1636            4049             0.5        325 b = 
001  327      Valenzuela Nunez, Elias              0           25252             0.5        328 w = 
001  328      Witters, Michael                  1425           15003             0.5        327 b = 
001  329      Talon, Alain                      2074           22616             0.5        330 w = 
001  330      Dijckmans, Bjorn                  2174           12467             0.5        329 b = 
001  331      Barbier, Sigiswald                2138           13021             0.0        332 w 0 
001  332      Hautekiet, Dries                  2032           39462             1.0        331 b 1 
001  333      Verhulst, Nikolaas                2012           57169             0.5        334 w = 
001  334      Kegels, Pascal                    2085           45284             0.5        333 b = 
001  335      Caluwe, Marc                      2059           79324             0.0        336 w 0 
001  336      Van Tichelen, Bart                1996           49051             1.0        335 b 1 
001  337      De Kaey, Pascal                   1950           54771             1.0        338 w 1 
001  338      Segers, Vic                       2035           28401             0.0        337 b 0 
001  339      De Jonghe, Peter                  1990            7404             1.0        340 w 1 
001  340      De Niel, Michiel                  1532           11014             0.0        339 b 0 
001  341      Schittekat, Bart                  2106           30970             1.0        342 w 1 
001  342      Van Kessel, Wessel                2154           10785             0.0        341 b 0 
001  343      Schenning, Albert                 2017           11483             1.0        344 w 1 
001  344      Ongena, Niels                     2024           45357             0.0        343 b 0 
001  345      Verbeeren, Peter                  1902           26611             0.5        346 w = 
001  346      Jashchenko, Vladimir              2011           24548             0.5        345 b = 
001  347      Geboers, Jimmy                    1848           22721             0.0        348 w 0 
001  348      Hanssen, Ronny                    1915           57151             1.0        347 b 1 
001  349      Van Der Stricht, Jan              1881           33014             0.0        350 w 0 
001  350      Schepens, Vincent                 1779           39284             1.0        349 b 1 
001  351      Polat, Yasin                      1582           13706             1.0        352 w 1 
001  352      Vermeulen, Ruud                   1611           24685             0.0        351 b 0 
001  353      Vanderwaeren, Serge               2071           20621             0.0        354 w 0 
001  354      Beukenhorst, Edo                  1989           99758             1.0        353 b 1 
001  355      Sneppe, Herman                    1894           90751             0.0        356 w 0 
001  356      Van Hoofstat, Tom                 2067           42706             1.0        355 b 1 
001  357      Spaens, Kjell                     2014           29343             1.0        358 w 1 
001  358      Hock, Diego                       1828           83089             0.0        357 b 0 
001  359      De True, Toon                     1819           17817             0.5        360 w = 
001  360      Verrijken, Geert                  1990           62766             0.5        359 b = 
001  361      Lot, Diederik                     1972            9954             1.0        362 w 1 
001  362      Courteyn, Patrick                 1910           42161             0.0        361 b 0 
001  363      Flamee, Dirk                      1605           19135             1.0        364 w 1 
001  364      Denys, Frank                      1914           21881             0.0        363 b 0 
001  365      Van Uytven, Eric                  2074           60861             1.0        366 w 1 
001  366      Tannemaat, Stéphane               2019           72516             0.0        365 b 0 
001  367      Ahmetaj, Rasim                    1938           75558             0.0        368 w 0 
001  368      Philippe, Denis-Emmanuel          2038           95931             1.0        367 b 1 
001  369      Hody, Pierre                      1934           91847             1.0        370 w 1 
001  370      Sochman, Petr                     1910           10991             0.0        369 b 0 
001  371      Thierens, Christian               1815           49425             1.0        372 w 1 
001  372      Callier, Christophe               1964           66681             0.0        371 b 0 
001  373      Paul, Bernard                     1870           97109             0.0        374 w 0 
001  374      Macai, Ioan                       1749           92312             1.0        373 b 1 
001  375      Rittelmeyer, Yann-Sven            1704           60676             0.5        376 w = 
001  376      Khanalizadeh, Ahmad               1858           25386             0.5        375 b = 
001  377      Vandenhole, Kobe                  1996           20531             0.0        378 w 0 
001  378      Cekro, Ekrem                      2370           75655             1.0        377 b 1 
001  379      Le Quang, Kim                     2285           70653             0.5        380 w = 
001  380      Roelandt, Andreas                 1982           11023             0.5        379 b = 
001  381      Willockx, Ritsaart                1933           32913             0.5        382 w = 
001  382      Lipman, Peter                     2021           95702             0.5        381 b = 
001  383      Aguilar, Luciano                  1904           15631             1.0        384 w 1 
001  384      Heymans, Berwout                  1956           17261             0.0        383 b 0 
001  385      Vanhee, Freddy                    1864            9725             1.0        386 w 1 
001  386      Aguilar, Adriano                  1848           15626             0.0        385 b 0 
001  387      Toledo, Hillel                    1760           22648             0.0        388 w 0 
001  388      Dobbelaere, Dieter                1802           14213             1.0        387 b 1 
001  389      Mueller, Martin                   2090           50293             1.0        390 w 1 
001  390      Maltier, Benjamin                 2053           17296             0.0        389 b 0 
001  391      Alberola Mulet, Benjamin          1937           15619             1.0        392 w 1 
001  392      Denivet, Axel                     1849           82376             0.0        391 b 0 
001  393      Vertenoeil, Tom                   1766           16714             0.5        394 w = 
001  394      Bertram, Johannes                 1924           60503             0.5        393 b = 
001  395      Lintner, Felix                    1737           26975             0.5        396 w = 
001  396      Pegoretti, Franco                 1835           57959             0.5        395 b = 
001  397      De Pauw, Damien                   1813           69311             1.0        398 w 1 
001  398      Borgogni, Angelo                  1578           25426             0.0        397 b 0 
001  399      Franc, Emmanuel                   2021           93084             0.0        400 w 0 
001  400      Gregoir, Christophe               2255           34380             1.0        399 b 1 
001  401      Hugaert, Arthur                   2168           17183             1.0        402 w 1 
001  402      Delbergue, Mossab                 1931           20700             0.0        401 b 0 
001  403      Marchal, Patrice                  1764           76601             0.0        404 w 0 
001  404      Zouaghi, Nouri                    2174            9156             1.0        403 b 1 
001  405      Windels, Jan                      2006           36897             0.0        406 w 0 
001  406      Akuatse, Angel Kaleb              1778           13468             1.0        405 b 1 
001  407      Vinet, Lilou                      1556           22707             0.0        408 w 0 
001  408      De Geest, Hannes                  1971           16865             1.0        407 b 1 
001  409      Lebon, Olivier                    1779           11173             1.0        410 w 1 
001  410      Descamps, Julien                  1463           26953             0.0        409 b 0 
001  411      Czuczai, Jeno                     1945           60319             0.0        412 w 0 
001  412      Henris, Luc                       2160           59625             1.0        411 b 1 
001  413      Duhayon, Yves                     2153           31267             0.5        414 w = 
001  414      Watelet, Sylvain                  1878           69892             0.5        413 b = 
001  415      Duringer, Valentin                1982           13384             0.5        416 w = 
001  416      Luminet, Denis                    2135            9245             0.5        415 b = 
001  417      Laurent, Michel                   2047           45110             0.0        418 w 0 
001  418      Nicolas, Pierre                   1897           19670             1.0        417 b 1 
001  419      Onrubia-Aviles, Carlos            1857           85103             0.0        420 w 0 
001  420      Andreoli, Giorgio                 2010           27217             1.0        419 b 1 
001  421      Sarkisian, Arman                  2039           20183             1.0        422 w 1 
001  422      Hogan, Thomas                     1689           23216             0.0        421 b 0 
001  423      Tiggelman, Rene                   2179           50881             0.5        424 w = 
001  424      Goossens, Xavier                  2006           27111             0.5        423 b = 
