00A ### Interclubs
00B 1 rondes
00C Envoi des rondes 4 à 4
00D Envoi par : interclubs@frbe-kbsb-ksb.be
00E Envoi par le club : 998
00F P=686 R=1 S=19/11/23 E=19/11/23 +283 =120 -283
012 Belgian Interclubs 2023 - 2024 - Round 4
022 Various locations in Belgian Clubs
032 BEL
042 2023-11-19
052 2023-11-19
062 686
102 Cornet, Luc
001   42      Daems, Thibaut                    1461           23263             0.0         41 b 0 
001   43      Pauwels, Wout                     1388           16062             0.0         44 w 0 
001   44      Van De Craen, Piet                1524            7013             1.0         43 b 1 
001   45      Rotthier, Géry                    1355           45365             1.0         46 w 1 
001   46      Migerode, Sten                       0           25219             0.0         45 b 0 
001   47      De Cat, Timo                         0           21599             1.0         48 w 1 
001   48      Desadeleer, Geoffrey              1323           16626             0.0         47 b 0 
001   49      Dupont, Claude                    1615           78166             0.5         50 w = 
001   50      Auquier, Yvan                     1571           80195             0.5         49 b = 
001   51      Vandevannet, Tristan              1540           24240             1.0         52 w 1 
001   52      Drossart, Julien                  1453           63771             0.0         51 b 0 
001   53      Herman, Issam                        0           26592             1.0         54 w 1 
001   54      Mac Donough, Guillaume            1479           23177             0.0         53 b 0 
001   55      Hakim, Emmanuel                   1443           12407             0.0         56 w 0 
001   56      Hermet, Eric                      1562           60727             1.0         55 b 1 
001   57      Amoroso, Thomas                   1449           23960             1.0         58 w 1 
001   58      Toti, Guido                       1356           22035             0.0         57 b 0 
001   59      Russo, Italo                      1368           71684             0.0         60 w 0 
001   60      Remience, Frédéric                1426           24828             1.0         59 b 1 
001   61      Jacob, Raphaël                    1283           23270             0.0         62 w 0 
001   62      D'Amico, Luciano                  1255           93149             1.0         61 b 1 
001   63      Grijp, Peter                      1852           93599             1.0         64 w 1 
001   64      Delvaux, Guy                      1431           82856             0.0         63 b 0 
001   65      Fabri D'Enneilles, Gaétan         1238           23023             0.0         66 w 0 
001   66      Vermoesen, Jordan                 1764           25749             1.0         65 b 1 
001   67      Colombo, Fabio                    1505           12754             1.0         68 w 1 
001   68      Thomas, John                      1328           19971             0.0         67 b 0 
001   69      Demey, Jonas                         0           25544             0.0         70 w 0 
001   70      Semal, Sebastien                  1477           22809             1.0         69 b 1 
001   71      Braet, Thierry                    1439           86576             0.0         72 w 0 
001   72      Couniot, Jacques                  1645           22688             1.0         71 b 1 
001   73      Bracq, Gregory                    1568           14963             1.0         74 w 1 
001   74      Pirson, Francois                  1372           20695             0.0         73 b 0 
001   75      Anthonissens, Thibault               0           27048             0.0         76 w 0 
001   76      Riche, Hugo                          0           26971             1.0         75 b 1 
001   77      Baccus, Michel                    1381           70386             1.0         78 w 1 
001   78      Lhoist, Yolaine                      0           25597             0.0         77 b 0 
001   79      Marchal, Patrice                  1764           76601             1.0         80 w 1 
001   80      Kellner, Yohan                    1467           60673             0.0         79 b 0 
001   81      Jamar, Marc                       1397           60174             0.0         82 w 0 
001   82      Akuatse, Angel Kaleb              1778           13468             1.0         81 b 1 
001   83      Vinet, Lilou                      1556           22707             1.0         84 w 1 
001   84      Traina, Jonathan                  1263           26351             0.0         83 b 0 
001   85      Descamps, Iris                    1150           24251             0.5         86 w = 
001   86      Bensafi, Mathias                  1216           17730             0.5         85 b = 
001   87      Gupta, Akul                       1358           23771             0.0         88 w 0 
001   88      Kshirsagar, Pranav                1672           22600             1.0         87 b 1 
001   89      Lalkota, Sai Pranav Tejas         1518           23773             0.0         90 w 0 
001   90      Weber, Peter                      1354           24868             1.0         89 b 1 
001   91      Frenzel, Qorianka                 1165           23839             0.5         92 w = 
001   92      Celgin, Shani                     1364           22206             0.5         91 b = 
001   93      Kshirsagar, Parth                 1258           22601             1.0         94 w 1 
001   94      Tokoglu, Ata Can                     0           27373             0.0         93 b 0 
001   95      Boissel, Kasimir                  1816           27496             1.0         96 w 1 
001   96      Pham Kieu, Khanh                  1328           20509             0.0         95 b 0 
001   97      Pinet, Valentine                  1244           19029             0.0         98 w 0 
001   98      Gerard, Mark                      1785           69141             1.0         97 b 1 
001   99      Van Lochem, Alex                  1648           23766             1.0        100 w 1 
001  100      Heldenbergh, Izia                 1165           17772             0.0         99 b 0 
001  101      Gou, Axelle                       1003           20852             0.0        102 w 0 
001  102      Mathonet, Corentin                1568           14377             1.0        101 b 1 
001  103      Corda, Thierry                    1772           72583             0.0        104 w 0 
001  104      Singh, Marcel                     1831           95818             1.0        103 b 1 
001  105      Klinkenberg, Jan                  1327           18905             0.5        106 w = 
001  106      Collignon, Fabrice                1524           70327             0.5        105 b = 
001  107      Houbben, Johnny                   1427           23126             1.0        108 w 1 
001  108      Pluymen, Karl-Heinz               1287           19463             0.0        107 b 0 
001  109      Kubitzki, Marcell                    0           27166             1.0        110 w 1 
001  110      Arguelles Sanchez, Jordi          1348           24898             0.0        109 b 0 
001  111      Coibion, Charles                  2181           71455             1.0        112 w 1 
001  112      Oberweiss, Paul                   1970           93351             0.0        111 b 0 
001  113      Basinas, Konstantinos             1798           27208             0.0        114 w 0 
001  114      Gengler, Pierre                   2130           78778             1.0        113 b 1 
001  115      Loucheur, Jean-Philippe           1791           76155             0.0        116 w 0 
001  116      Peters, Lucas                     1267           14658             1.0        115 b 1 
001  117      Litt, Thibo                       1163           18057             0.0        118 w 0 
001  118      De Groot, Frans                      0           27305             1.0        117 b 1 
001  119      Meijfroidt, Bart                  1604           55468             0.5        120 w = 
001  120      Bernaert, Michael                 1784           36811             0.5        119 b = 
001  121      Van Rillaer, Dirk                 1575           36331             0.0        122 w 0 
001  122      Lenoir, Aurèle                    1550           22250             1.0        121 b 1 
001  123      Lucas, Jean                       1531           12629             0.5        124 w = 
001  124      Suski, Dominiek                   1498           32247             0.5        123 b = 
001  125      De Meyere, Dirk                   1455           58947             1.0        126 w 1 
001  126      Vandenbussche, Dries              1321           11793             0.0        125 b 0 
001  127      Denys, Alex                       2160           21873             0.5        128 w = 
001  128      Nolf, Francky                     1628           24074             0.5        127 b = 
001  129      Doom, Etienne                     1510           68705             0.5        130 w = 
001  130      Van Kerkhove, Piet                1698           12092             0.5        129 b = 
001  131      Farrow, Edward                    1685           12126             0.5        132 w = 
001  132      Kim, Oleg                         1495           12340             0.5        131 b = 
001  133      Bruyneel, Anita                   1321           18155             0.0        134 w 0 
001  134      Chwihnh, Amer                     1614           17608             1.0        133 b 1 
001  135      Speybroeck, Eric                  1682           27502             0.5        136 w = 
001  136      Penninck, Wim                     1577            2984             0.5        135 b = 
001  137      Ost, Roger                        1552           97150             0.5        138 w = 
001  138      Traest, Philip                    1378            6190             0.5        137 b = 
001  139      Dooms, Vincent                    1336           27189             0.0        140 w 0 
001  140      Bekaert, Dylan                       0           22180             1.0        139 b 1 
001  141      Devolder, Robrecht                1428           65196             1.0        142 w 1 
001  142      Vincent, Albert                   1154            7102             0.0        141 b 0 
001  143      Wollaert, Brian                   1588           51829             0.5        144 w = 
001  144      Petralia, Fabio                   1657           11450             0.5        143 b = 
001  145      Ulenaers, Marc                    1713           89508             1.0        146 w 1 
001  146      Demeuter, Robert                  1462             175             0.0        145 b 0 
001  147      Vandevelde, Luc                   1472           36366             0.0        148 w 0 
001  148      Deblauwe, Pauwel                  1672             213             1.0        147 b 1 
001  149      Renckens, Yannick                 1537            5177             1.0        150 w 1 
001  150      De Beau, John                     1412           23112             0.0        149 b 0 
001  151      De Brouwere, Johan                1632           30988             0.5        152 w = 
001  152      Van Vooren, Marc                  1680           41629             0.5        151 b = 
001  153      Van Damme, Patrick                1671           10626             1.0        154 w 1 
001  154      Lecluyse, Thymen                     0           23636             0.0        153 b 0 
001  155      Deschepper, Matteo                 924           17956             0.0        156 w 0 
001  156      Facchin, Ronald                   1389           21971             1.0        155 b 1 
001  157      Haers, Luc                        1415           98226             1.0        158 w 1 
001  158      Ravelingien, Emiel                   0           21203             0.0        157 b 0 
001  159      Vervloet, Staf                    1676           49654             1.0        160 w 1 
001  160      Carmans, Wesley                   1617           14958             0.0        159 b 0 
001  161      Jakers, Jens                      1326           13282             0.0        162 w 0 
001  162      Geukens, Staf                     1636           27243             1.0        161 b 1 
001  163      Vlaeyens, Manu                    1442           37427             1.0        164 w 1 
001  164      Van Der Have, Arthur                 0           24997             0.0        163 b 0 
001  165      Elsen, Joël                          0           27271             0.0        166 w 0 
001  166      De Praitere, Hannes               1509           17527             1.0        165 b 1 
001  167      Bonaldi, Matteo                      0           20394             0.0        168 w 0 
001  168      Rol Cortijo, Pablo                1472           25630             1.0        167 b 1 
001  169      Dumoulin, Patrick                 1336           19606             1.0        170 w 1 
001  170      Van De Perre, Ides                   0           22613             0.0        169 b 0 
001  171      Mareels Dutry, Jasper                0           26036             1.0        172 w 1 
001  172      Pollet, Charles                   1210           83411             0.0        171 b 0 
001  173      Pollet, Maxime                    1161           22363             0.0        174 w 0 
001  174      Van Damme, Jasper                    0           27039             1.0        173 b 1 
001  175      Vercauteren, Daniel               1610           39373             1.0        176 w 1 
001  176      Smets, Steff                         0           27184             0.0        175 b 0 
001  177      Van Heinsbergen, Jonathan         1150           23564             1.0        178 w 1 
001  178      Claes, Yves                       1330           21869             0.0        177 b 0 
001  179      Timmermans, Stefan                1807           39829             0.5        180 w = 
001  180      De Duffeleer, Philippe            1637           32239             0.5        179 b = 
001  181      Van Der Welk, Roy                 1518           24833             1.0        182 w 1 
001  182      Kumpen, Kurt                      1508           13618             0.0        181 b 0 
001  183      Pribylla, Amélia                  1293           20487             0.5        184 w = 
001  184      Trevisan, Giovanni                1300           24586             0.5        183 b = 
001  185      Van Der Meulen, Maarten              0           26473             1.0        186 w 1 
001  186      Vandervoort, Michiel                 0           27328             0.0        185 b 0 
001  187      Huybrechts, Kobe                  1590           19371             0.0        188 w 0 
001  188      Bair, Marc                        1676           94501             1.0        187 b 1 
001  189      Heuschen, Roland                  1656           82384             1.0        190 w 1 
001  190      Huybrechts, Martijn               1508           20085             0.0        189 b 0 
001  191      Laeremans, Domien                 1507           23420             0.5        192 w = 
001  192      Thirion, Jean-François            1566           66834             0.5        191 b = 
001  193      Wintgens, Jean-Marc               1569           70394             0.0        194 w 0 
001  194      Sijben, Len                          0           27043             1.0        193 b 1 
001  195      Foulon, Greta                     1683           45675             0.5        196 w = 
001  196      Brasseur, Paul                       0           26941             0.5        195 b = 
001  197      Berg, Joakim Pedersen             1360           23653             0.0        198 w 0 
001  198      Buysse, Milo                         0           12709             1.0        197 b 1 
001  199      Van Eetvelde, Bart                1528           33146             1.0        200 w 1 
001  200      Mennicken, Benoit                    0           27410             0.0        199 b 0 
001  201      Steyt, Antoine                       0           26888             1.0        202 w 1 
001  202      Oudewaal, George                  1098           19719             0.0        201 b 0 
001  203      Amartib, Yassin                      0           27042             1.0        204 w 1 
001  204      Torfs, Gert                       1593           13464             0.0        203 b 0 
001  205      Doossche, Carlo                   1512           53619             0.0        206 w 0 
001  206      De Groot, Teun                    1469           25703             1.0        205 b 1 
001  207      Molenaar, Bram                    1348           24835             0.0        208 w 0 
001  208      Van Den Berge, Laurens            1469           31011             1.0        207 b 1 
001  209      Provoost, Benny                   1404           54852             0.5        210 w = 
001  210      Biltjes, Miguel                      0           27056             0.5        209 b = 
001  211      Geentjens, Pieter                 1585           42749             0.0        212 w 0 
001  212      Harutyunyan, Axel                 1954           10415             1.0        211 b 1 
001  213      Gilson, Pacôme                    1341           20829             0.5        214 w = 
001  214      Van Roy, Arno                     1437           50152             0.5        213 b = 
001  215      Van Santvoort, Jeroen             1348            7579             1.0        216 w 1 
001  216      Shchetinin, Mykyta                1237           24637             0.0        215 b 0 
001  217      Kho, Justin                          0           26874             1.0        218 w 1 
001  218      Van Bockland, Siebe               1134           20157             0.0        217 b 0 
001  219      Simek, Antonia                    1551           16377             0.0        220 w 0 
001  220      Vanden Broeck, Jan                1734           50083             1.0        219 b 1 
001  221      Duchesne, Marc                    1723           27278             1.0        222 w 1 
001  222      Vandevelde, Aron                  1244           23765             0.0        221 b 0 
001  223      Nguyen, Phuc Huy                  1199           19377             0.0        224 w 0 
001  224      Van Der Vurst, Adriaan            1791           36447             1.0        223 b 1 
001  225      Polfliet, Seppe                      0           26710             0.0        226 w 0 
001  226      Martens, Rune                        0           26472             1.0        225 b 1 
001  227      Van Hoof, Jan                     1842           32352             1.0        228 w 1 
001  228      Parssbai, Yanal                   1475           21232             0.0        227 b 0 
001  229      Peeters, Seppe                    1529           48861             0.0        230 w 0 
001  230      Kumpen, Jona                      1712           12667             1.0        229 b 1 
001  231      Boatca, Luca                      1618           19574             1.0        232 w 1 
001  232      Maas, Willem                      1343           14197             0.0        231 b 0 
001  233      Turner, Caimen                       0           27104             0.0        234 w 0 
001  234      Tips, Tibo                        1435           13910             1.0        233 b 1 
001  235      Surkol, Hector                    1606           19469             0.5        236 w = 
001  236      Motmans, Matthias                 1567           14552             0.5        235 b = 
001  237      De Bie, Yannick                   1461           16762             0.5        238 w = 
001  238      Geenen, Kobe                      1391           22388             0.5        237 b = 
001  239      Biçakçi, Yigit                       0           26457             0.0        240 w 0 
001  240      Lippens, Tristan                     0           25361             1.0        239 b 1 
001  241      Peeters, Jurre                    1150           16199             1.0        242 w 1 
001  242      Cloots, Josse                        0           22496             0.0        241 b 0 
001  243      Weynen, John                      1512           95604             1.0        244 w 1 
001  244      Baeten, Yves                      1635           33618             0.0        243 b 0 
001  245      Cornelis, Werner                  1315            8788             0.5        246 w = 
001  246      Moeyersons, Koenraad              1414            6050             0.5        245 b = 
001  247      Van Tendeloo, Maria               1150           12563             0.0        248 w 0 
001  248      Burgdorffer, Anton                1271           28576             1.0        247 b 1 
001  249      De Visser, Stefaan                1324            6891             1.0        250 w 1 
001  250      Van Praet, Vik                       0           18948             0.0        249 b 0 
001  251      Dupont, Paul                      1614            6769             1.0        252 w 1 
001  252      Cauwenberghs, Kenneth             1521           47333             0.0        251 b 0 
001  253      Vilarnau, Enrique                 1552           24961             1.0        254 w 1 
001  254      Coenen, Tom                       1457           44911             0.0        253 b 0 
001  255      Van Leuven, Jan                      0           24890             0.0        256 w 0 
001  256      Depovere, Freddy                  1294           98893             1.0        255 b 1 
001  257      Houtman, Lars                        0           26970             0.0        258 w 0 
001  258      Altatari, Mahmoud                 1324           25146             1.0        257 b 1 
001  259      Rojas Garcia, Pablo                  0           26385             0.5        260 w = 
001  260      Verbruggen, David                 1229           13172             0.5        259 b = 
001  261      Vermeulen, Thijs                  1237           16549             0.0        262 w 0 
001  262      Ertugrul, Yigit                   1486           24713             1.0        261 b 1 
001  263      Tupikin, Viktor                   1471           24386             0.5        264 w = 
001  264      Goossens, Robin                      0           27015             0.5        263 b = 
001  265      Entwistle, Alan                   1162           16771             0.0        266 w 0 
001  266      Tahini, Bilal                        0           26659             1.0        265 b 1 
001  267      Van Gestel, Jef                   1596           25482             1.0        268 w 1 
001  268      Wildiers, Emmanuel                1546           23013             0.0        267 b 0 
001  269      Pattyn, Fjodor                    1409           25154             0.0        270 w 0 
001  270      Festraerts, Len                   1391           24105             1.0        269 b 1 
001  271      Fleischeuer, Sebastian            1387           21682             0.0        272 w 0 
001  272      Gestels, Jeff                        0           27061             1.0        271 b 1 
001  273      Morel, Louis                         0           19957             0.0        274 w 0 
001  274      Vanderveken, Antoon               1385           20197             1.0        273 b 1 
001  275      Baete, Guy                        1845           46281             1.0        276 w 1 
001  276      Vermeer, Stef                     1444           21766             0.0        275 b 0 
001  277      Boelaers, Louis                      0           22736             0.0        278 w 0 
001  278      Szoke, Harry                      1574           25585             1.0        277 b 1 
001  279      Jacobs, Paul                      1632           48968             1.0        280 w 1 
001  280      Vaes, Micah                          0           22609             0.0        279 b 0 
001  281      Vaes, Tristan                        0           21765             0.5        282 w = 
001  282      De Cock, Cesar                    1240           30066             0.5        281 b = 
001  283      Theys, Bart                       1871           32298             0.5        284 w = 
001  284      Albrecht, Geert                   1606           13244             0.5        283 b = 
001  285      Vanden Eede, Pascal               1587           52035             1.0        286 w 1 
001  286      De Vet, Sylvin                    1523           34533             0.0        285 b 0 
001  287      Theys, Tristan                       0           21772             0.0        288 w 0 
001  288      Vandenbroeck, Michel              1474           15394             1.0        287 b 1 
001  289      Goderis, Wim                      1439           22870             1.0        290 w 1 
001  290      Van Calster, Stan                    0           24109             0.0        289 b 0 
001  291      Demuytere, Joppe                     0           22875             0.0        292 w 0 
001  292      Schalembier, Kylian               1488           15670             1.0        291 b 1 
001  293      Meulemeester, Joran                  0           21612             0.5        294 w = 
001  294      Oost, Bill                           0           26567             0.5        293 b = 
001  295      Boydens, Loic                        0           27402             0.0        296 w 0 
001  296      Bal, Sverre                          0           19999             1.0        295 b 1 
001  297      Arnou, Aram                          0           25341             0.0        298 w 0 
001  298      Priem, Korneel                       0           24702             1.0        297 b 1 
001  299      Vansteenhuyse, Rune               1699           14415             0.0        300 w 0 
001  300      Steshenko, Denis                     0           26089             1.0        299 b 1 
001  301      Coppens, Bart                     1390           15863             0.0        302 w 0 
001  302      Debaere, Thomas                      0           27321             1.0        301 b 1 
001  303      Vanbeselaere, Victor                 0           27325             1.0        304 w 1 
001  304      Geerts, Maarten                      0           23861             0.0        303 b 0 
001  305      Breugelmans, Jan                  1275           24740             1.0        306 w 1 
001  306      Strijckmans, Korneel                 0           23484             0.0        305 b 0 
001  307      Goeminne, Nico                    1625           37346             1.0        308 w 1 
001  308      Rollez, Luc                       1570           40193             0.0        307 b 0 
001  309      Vermeulen, Christa                1165           21284             1.0        310 w 1 
001  310      Roose, Bernard                    1332           10281             0.0        309 b 0 
001  311      Klimenko, Timur                   1278           24556             1.0        312 w 1 
001  312      Van Haute, Dieter                    0           50205             0.0        311 b 0 
001  313      De Meerleer, Jeroen               1150           14948             0.0        314 w 0 
001  314      Di Marcantonio, Tigo                 0           20180             1.0        313 b 1 
001  315      Vanroose, Gunnar                  1329           11405             0.0        316 w 0 
001  316      Vancoillie, Guido                 1574           12824             1.0        315 b 1 
001  317      Herreman, Stijn                   1390           14228             0.0        318 w 0 
001  318      De Wandel, Marc                   1442           10839             1.0        317 b 1 
001  319      Deseure, Joaquín                     0           22939             0.0        320 w 0 
001  320      Vanassche, Renaat                 1298            4316             1.0        319 b 1 
001  321      Wydooghe, Diederik                1276           17755             1.0        322 w 1 
001  322      Kindt, Lukas                         0           27244             0.0        321 b 0 
001  323      Manhaeve, Wouter                  1560           25441             1.0        324 w 1 
001  324      Van Heddeghem, Klaas              1628           50067             0.0        323 b 0 
001  325      Dhooge, Achiel                    1546            8401             0.0        326 w 0 
001  326      Vanhee, Dirk                      1420           95979             1.0        325 b 1 
001  327      José, Rodrigo                        0           27179             1.0        328 w 1 
001  328      Hebben, Stijn                        0           24714             0.0        327 b 0 
001  329      Smekens, Ann                      1150           11922             0.0        330 w 0 
001  330      Esprit, Kobe                         0           22862             1.0        329 b 1 
001  331      Pouliart, Serge                   1692           80870             0.0        332 w 0 
001  332      Chabeau, Kurt                     1555           23805             1.0        331 b 1 
001  333      Marchal, Anaïs                    1511           12610             0.5        334 w = 
001  334      Lhoir, Thierry                    1556           83879             0.5        333 b = 
001  335      Wauters, Ladislas                 1278           20799             1.0        336 w 1 
001  336      Gallez, Jean-Pierre               1150           98459             0.0        335 b 0 
001  337      Lebeau, Raphaël                   1521           22016             0.5        338 w = 
001  338      Poublon, Lucien                   1371           50049             0.5        337 b = 
001  339      Montignie, Damien                 1320           21533             0.0        340 w 0 
001  340      Attout, Francois                  1403           24513             1.0        339 b 1 
001  341      Demols, Nathan                    1355           22066             0.5        342 w = 
001  342      Blois, Dominique                  1302           27198             0.5        341 b = 
001  343      Coussement, Serge                 1166           10962             1.0        344 w 1 
001  344      Bury, Olivier                        0           23975             0.0        343 b 0 
001  345      Lebedelle, Julien                 1678           65200             1.0        346 w 1 
001  346      Rawoens, Jonas                    1546           11006             0.0        345 b 0 
001  347      Bleck, Alfred                     1414           31101             1.0        348 w 1 
001  348      Verlé, Marco                         0           26532             0.0        347 b 0 
001  349      Jadoul, Mathys                    1331           17129             0.5        350 w = 
001  350      Vlaeminck, Frank                  1423           32409             0.5        349 b = 
001  351      De Clercq, Geert                  1394           39888             0.0        352 w 0 
001  352      Vanhooren, Julien                 1370           23528             1.0        351 b 1 
001  353      Mine, Pao                            0           24438             0.0        354 w 0 
001  354      Schepens, Aron                    1447           19643             1.0        353 b 1 
001  355      Wouters, Nick                        0           26668             1.0        356 w 1 
001  356      Hernandez Morales, Adriel         1374           22749             0.0        355 b 0 
001  357      Merle, Thibault                   1309           23956             0.0        358 w 0 
001  358      Heidingsfeld, Adam                1348           23384             1.0        357 b 1 
001  359      Farkas, Viktor Maxim              1316           26958             1.0        360 w 1 
001  360      Merle, Lila                       1150           23719             0.0        359 b 0 
001  361      Lhoest, Lancelot                  1656           22984             0.0        362 w 0 
001  362      Taleb, Mohamad                    1458           64611             1.0        361 b 1 
001  363      Smeyers, Johan                    1544           17422             0.0        364 w 0 
001  364      Delesenne, Arthur                 1632           24506             1.0        363 b 1 
001  365      Moledo Del Rio, Alejandro         1449           23104             0.5        366 w = 
001  366      Laureys, Mats                     1451           12750             0.5        365 b = 
001  367      Vanrossum, Mathias                1430           17614             0.0        368 w 0 
001  368      Tahari, Youcef Nazim                 0           25822             1.0        367 b 1 
001  369      Phlips, Stefaan                   1411           46221             0.0        370 w 0 
001  370      Dedeycker, Hippolyte                 0           26838             1.0        369 b 1 
001  371      Ninane, Erwan                        0           27304             1.0        372 w 1 
001  372      Abramenko, Aleksei                1218           21740             0.0        371 b 0 
001  373      Verbeke, Basiel                   1313           23905             0.0        374 w 0 
001  374      Anckaert, Benjamin                1445           23032             1.0        373 b 1 
001  375      Yapici, Ozan                         0           26427             1.0        376 w 1 
001  376      Laforce, Edward                      0           27254             0.0        375 b 0 
001  377      Cotman, Lothar                    1457           16246             0.0        378 w 0 
001  378      Vandenhove, Lucas                 1392           25049             1.0        377 b 1 
001  379      Peeters, Rik                         0           23984             1.0        380 w 1 
001  380      Martens, Aron                     1312           25614             0.0        379 b 0 
001  381      Cotman, Dirk                      1367           13052             0.0        382 w 0 
001  382      Verplancke, Joost                    0           24766             1.0        381 b 1 
001  383      Mallants, Jochen                     0           26087             1.0        384 w 1 
001  384      Vanherck, Adinda                  1150           20243             0.0        383 b 0 
001  385      Koninckx, Eric                    1541           97868             0.0        386 w 0 
001  386      De Weird, Evy                     1591           26018             1.0        385 b 1 
001  387      Temmerman, Hans                   1646            2640             1.0        388 w 1 
001  388      Varlet, Daniel                    1365           82210             0.0        387 b 0 
001  389      Mahla, Amine                         0           26797             0.0        390 w 0 
001  390      Gabriels, Ebe                     1232           12940             1.0        389 b 1 
001  391      Volckaert, Jesse                     0           23307             1.0        392 w 1 
001  392      Souweine, Edwige                  1205           15676             0.0        391 b 0 
001  393      Thienpont, Xander                 1517           12451             0.0        394 w 0 
001  394      Claessens, Dirk                   1406           22184             1.0        393 b 1 
001  395      Schatteman, Sven                  1446           96704             0.0        396 w 0 
001  396      Debunne, Lasse                    1477           14392             1.0        395 b 1 
001  397      Ongenae, Veerle                   1295           16522             1.0        398 w 1 
001  398      Van Steen, Guido                  1380           17254             0.0        397 b 0 
001  399      Van Impe, Tristan                    0           26700             1.0        400 w 1 
001  400      Ingels, Nick                      1150           24147             0.0        399 b 0 
001  401      Maes, Jasper                      1150           19553             0.0        402 w 0 
001  402      Lauwers, Timo                     1565           13934             1.0        401 b 1 
001  403      Lauwers, Brent                    1342           14694             1.0        404 w 1 
001  404      Maes, Erwin                          0           27336             0.0        403 b 0 
001  405      Werbrouck, Stan                      0           27132             0.5        406 w = 
001  406      Jonckers, Marie-Jeanne            1388            5703             0.5        405 b = 
001  407      Biesemans, Niel                   1250           19993             0.0        408 w 0 
001  408      Mallems, Juul                        0           26711             1.0        407 b 1 
001  409      Clarys, Stefaan                   1300           10248             0.5        410 w = 
001  410      De Geest, Jan                     1490           48127             0.5        409 b = 
001  411      De Corel, Otis                       0           24950             1.0        412 w 1 
001  412      Van Esbroeck, Jozef               1293           10210             0.0        411 b 0 
001  413      Czyzowicz, Pawel                     0           27245             0.0        414 w 0 
001  414      Deflem, Stig                         0           25728             1.0        413 b 1 
001  415      Van Loo, Ides                        0           19742             0.0        416 w 0 
001  416      Sips, Arno                        1437           23387             1.0        415 b 1 
001  417      Van Vlierberghe, Matthew-Vincent  1191           21615             0.0        418 w 0 
001  418      De Swert, Heidi                   1432           98797             1.0        417 b 1 
001  419      Lauwers, Rudi                     1391           11611             0.0        420 w 0 
001  420      Spinazzola, Matteo                1067           21767             1.0        419 b 1 
001  421      Potums, Loïc                         0           21588             0.0        422 w 0 
001  422      Vancoppenolle, Ghislain           1400           32221             1.0        421 b 1 
001  423      Durieux, Frank                    1361           53180             1.0        424 w 1 
001  424      Amadi, Iegor                         0           26479             0.0        423 b 0 
