00A ### Interclubs
00B 1 rondes
00C Envoi des rondes 10 à 10
00D Envoi par : interclubs@frbe-kbsb-ksb.be
00E Envoi par le club : 998
00F P=922 R=1 S=24/03/24 E=24/03/24 +295 =332 -295
012 Belgian Interclubs 2023 - 2024 - Round 10
022 Various locations in Belgian Clubs
032 BEL
042 2024-03-24
052 2024-03-24
062 922
102 Cornet, Luc
001   28      Roger, Mehdi                      2131           76368             0.5         27 b = 
001   29      Demarcke, Dirk                    2153           55999             0.0         30 w 0 
001   30      Dardha, Arben                     2269           20214             1.0         29 b 1 
001   31      Coenen, Norbert                   2249           98370             1.0         32 w 1 
001   32      Peeren, Yen                       2110           22764             0.0         31 b 0 
001   33      Dgebuadze, Alexandre              2439           49301             0.5         34 w = 
001   34      Ikonnikov, Vyacheslav             2459           99627             0.5         33 b = 
001   35      Wunnink, Michael                  2215            5142             0.0         36 w 0 
001   36      Pham, Khoi                        2356           24764             1.0         35 b 1 
001   37      Rakhmangulova, Anastasiya         2354           26755             0.5         38 w = 
001   38      Bezemer, Arno                     2210           52191             0.5         37 b = 
001   39      Deberdt, Joris                    2120           14103             0.0         40 w 0 
001   40      De Rover, Yong Hoon               2319           16455             1.0         39 b 1 
001   41      Grochal, Joey                     2234           50251             1.0         42 w 1 
001   42      Osterwald, Elwin                  2089           16639             0.0         41 b 0 
001   43      Groffen, Hans                     2064           24601             0.0         44 w 0 
001   44      Elgersma, Onno                    2266           23436             1.0         43 b 1 
001   45      Damen, Jip                        2219           19646             1.0         46 w 1 
001   46      Galle, Andre                      1987           38342             0.0         45 b 0 
001   47      Vanlooy, Noel                     1708           50504             0.0         48 w 0 
001   48      Gorshkova, Irina                  2055           51021             1.0         47 b 1 
001   49      Beerdsen, Thomas                  2496           16505             0.5         50 w = 
001   50      Fernandez, Daniel Howard          2537           19637             0.5         49 b = 
001   51      Janssen, Ruud                     2505            4995             0.0         52 w 0 
001   52      Zwirs, Nico                       2451           19800             1.0         51 b 1 
001   53      Travadon, Loic                    2440           24915             0.5         54 w = 
001   54      Csonka, Balazs                    2469           26986             0.5         53 b = 
001   55      Pijpers, Arthur                   2433           15625             0.0         56 w 0 
001   56      Beukema, Stefan                   2434           49921             1.0         55 b 1 
001   57      De Waele, Warre                   2299           13376             1.0         58 w 1 
001   58      Van Der Stricht, Geert            2325           44504             0.0         57 b 0 
001   59      Ruzhansky, Elias                  2230           21132             0.0         60 w 0 
001   60      Van Delft, Merijn                 2368            4847             1.0         59 b 1 
001   61      Bosman, Michiel                   2366           24680             1.0         62 w 1 
001   62      Vanheirzeele, Daniel              2051           35572             0.0         61 b 0 
001   63      Zouaghi, Amir                     2023           14606             0.5         64 w = 
001   64      Sterck, Arno                      2263           10284             0.5         63 b = 
001   65      Zelbel, Patrick                   2471           12330             0.0         66 w 0 
001   66      Leenhouts, Koen                   2445           35181             1.0         65 b 1 
001   67      Vandenbussche, Thibaut            2434           25836             1.0         68 w 1 
001   68      Schuh, Dirk                       2362           13604             0.0         67 b 0 
001   69      Balduan, Markus                   2286           61891             0.0         70 w 0 
001   70      Maerevoet, Sim                    2426           10832             1.0         69 b 1 
001   71      Geirnaert, Steven                 2438           10391             1.0         72 w 1 
001   72      Stillger, Bernhard                2285           15798             0.0         71 b 0 
001   73      Litwak, Aleksej                   2288           95074             0.0         74 w 0 
001   74      De Schampheleire, Glen            2374           10270             1.0         73 b 1 
001   75      Decoster, Frederic                2285           25615             1.0         76 w 1 
001   76      Asadzade, Idris                   2203           24840             0.0         75 b 0 
001   77      Messaoudi, Mohammed               1718           10571             0.0         78 w 0 
001   78      Piceu, Tom                        2303           51861             1.0         77 b 1 
001   79      Viaene, Arvid                     2172           10375             1.0         80 w 1 
001   80      Sferruggia, Serge                 1531           70521             0.0         79 b 0 
001   81      Warmerdam, Max                    2636           21128             1.0         82 w 1 
001   82      Reinderman, Dimitri               2580           53848             0.0         81 b 0 
001   83      Vrolijk, Liam                     2568           16406             0.5         84 w = 
001   84      Kuipers, Stefan                   2451           17626             0.5         83 b = 
001   85      Baselmans, Luuk                   2307           17529             0.5         86 w = 
001   86      Godart, François                  2378           71757             0.5         85 b = 
001   87      Lai, Hing Ting                    2465           15697             1.0         88 w 1 
001   88      De Strycker, Nathan               2261           56863             0.0         87 b 0 
001   89      Colijn, Stefan                    2224           11532             1.0         90 w 1 
001   90      Lenaerts, Lennert                 2348            3003             0.0         89 b 0 
001   91      Fontaine, Quentin                 2318           10483             1.0         92 w 1 
001   92      Kryvolapov, Konstiantyn           2356           25153             0.0         91 b 0 
001   93      Rooze, Jan                        2260           28045             0.0         94 w 0 
001   94      Hopman, Pieter                    2306           14189             1.0         93 b 1 
001   95      Sidiropoulos, Nikolaos            2215           21157             1.0         96 w 1 
001   96      Baselmans, Sam                    2209           17532             0.0         95 b 0 
001   97      Pirard, Natan                     2261           10942             0.0         98 w 0 
001   98      Pacher, Milan                     2388           10828             1.0         97 b 1 
001   99      Godry, Clément                    2072           12802             0.0        100 w 0 
001  100      Ponnet, Hendrik                   2282           17116             1.0         99 b 1 
001  101      Verheyen, Olivier                 2130           10978             1.0        102 w 1 
001  102      Houdart, David                    2192           66770             0.0        101 b 0 
001  103      Degardin, Sylvain                 2229           27381             1.0        104 w 1 
001  104      Gommers, Tijn                     1686           15556             0.0        103 b 0 
001  105      Roosen, Stefan                    1650           21997             0.0        106 w 0 
001  106      Arcelin, Gaël                     2070           27124             1.0        105 b 1 
001  107      Lhost, Geoffrey                   1940           60747             0.5        108 w = 
001  108      Stefansson, Benedikt              1533           27354             0.5        107 b = 
001  109      Simek, Antonia                    1551           16377             0.0        110 w 0 
001  110      Avilov, Igor                      1822           60408             1.0        109 b 1 
001  111      Van Meegen, Ruud                  2311           16020             0.5        112 w = 
001  112      Capone, Nicola                    2288           60369             0.5        111 b = 
001  113      Houriez, Clément                  2256           63614             1.0        114 w 1 
001  114      Miesen, Fabian                    2211           11001             0.0        113 b 0 
001  115      Simenon, Jozef                    2228           23779             0.0        116 w 0 
001  116      Herman, Jean                      2248           73296             1.0        115 b 1 
001  117      Mastalerz, Xavier                 2231           80209             0.5        118 w = 
001  118      Mengerink, Ynze                   2068           11486             0.5        117 b = 
001  119      De Mon, Gino                      1978           11986             0.0        120 w 0 
001  120      Wantiez, Fabrice                  2226           70823             1.0        119 b 1 
001  121      Houriez, Alain                    2066           58823             0.5        122 w = 
001  122      De Cauter, Wolfgang               1950           30384             0.5        121 b = 
001  123      De Vries, Leon                    1926           21219             1.0        124 w 1 
001  124      Jimenez, Martin                   2027           14183             0.0        123 b 0 
001  125      Pierard, Florian                  2059           89711             0.5        126 w = 
001  126      Willen, Ronny                     1806           95001             0.5        125 b = 
001  127      Peek, Maurice                     2385           63819             0.5        128 w = 
001  128      Odendahl, Reiner                  2295           19969             0.5        127 b = 
001  129      Prieb, Robert                     2144           24964             0.5        130 w = 
001  130      Gijsen, Stief                     2224            1031             0.5        129 b = 
001  131      Maes, Thomas                      2227            2623             1.0        132 w 1 
001  132      Perkampus, Laurin                 2134           21234             0.0        131 b 0 
001  133      Dresen, Ulrich                    2190           21286             0.5        134 w = 
001  134      Swijsen, Lars                     2153            5606             0.5        133 b = 
001  135      Govoreanu, Matei                  1964           16824             0.0        136 w 0 
001  136      Roessler, Nicolas                 2014           10653             1.0        135 b 1 
001  137      Laurent, Yann                     1843           13936             0.0        138 w 0 
001  138      Bellens, Steven                   2013           11619             1.0        137 b 1 
001  139      Vanlommel, Maxim                  1695           11373             1.0        140 w 1 
001  140      Koppens, Daniel                   1548           23245             0.0        139 b 0 
001  141      Sproten, Raphael                  1635           94072             0.0        142 w 0 
001  142      Stroobant, Arne                   1526           19678             1.0        141 b 1 
001  143      Follesa, Enrico                   2222           14386             0.5        144 w = 
001  144      Noiroux, Kevin                    2175           71790             0.5        143 b = 
001  145      Memeti, Kastriot                  2158           63053             1.0        146 w 1 
001  146      Polak, Alexander                  2192           26876             0.0        145 b 0 
001  147      Verhaeren, Gertjan                2083            6815             1.0        148 w 1 
001  148      Munster, Pierre                   2028           62600             0.0        147 b 0 
001  149      Nauts, Patrick                    2017           63185             0.5        150 w = 
001  150      Liessens, Tom                     1896           19720             0.5        149 b = 
001  151      Lacrosse, Marc                    2057           59544             0.5        152 w = 
001  152      Dambiermont, Marc                 1873           29238             0.5        151 b = 
001  153      Bikady, Claude                    1848           81019             0.5        154 w = 
001  154      Secelle, Hans                     2018           51161             0.5        153 b = 
001  155      Krygelmans, Johan                 2062           20745             1.0        156 w 1 
001  156      Latour, Quentin                   1658           25638             0.0        155 b 0 
001  157      Visse, Bernard                    1686           60397             0.5        158 w = 
001  158      Versporten, Wim                   1963           80985             0.5        157 b = 
001  159      Pile, Richard                     2443           66125             0.5        160 w = 
001  160      Saiboulatov, Daniyal              2358           67008             0.5        159 b = 
001  161      Anciaux, Adrien                   2225           17648             0.5        162 w = 
001  162      Sclacmender, Julien               2211           74853             0.5        161 b = 
001  163      Marte, Sébastien                  2156           64637             1.0        164 w 1 
001  164      Dallemagne, Maximilien            2135           12756             0.0        163 b 0 
001  165      Iolis, Oleg                       2181           87921             0.0        166 w 0 
001  166      De Heug, Andrea                   2031           22966             1.0        165 b 1 
001  167      Bruno, Ricardo                    1977           82635             0.0        168 w 0 
001  168      De Briey, Laurent                 2212           88684             1.0        167 b 1 
001  169      Wettach, Michel                   2094           62286             1.0        170 w 1 
001  170      Iacona, Antonio                   1795           70734             0.0        169 b 0 
001  171      Delescaille, Laurent              1830           10554             0.0        172 w 0 
001  172      Anciaux, Marc                     2038           92894             1.0        171 b 1 
001  173      Brunner, Nicolas                  2425           62359             1.0        174 w 1 
001  174      Binham, Timothy                   2281           96865             0.0        173 b 0 
001  175      Hoffmeister, Frank                2158           81558             0.0        176 w 0 
001  176      Real, Thibault                    2284           66249             1.0        175 b 1 
001  177      Hauchamps, Maxime                 2224           20540             1.0        178 w 1 
001  178      Semanat Planas, Eduardo           2155           10436             0.0        177 b 0 
001  179      Perez De Aranda A., Leonardo I.   2118           17595             1.0        180 w 1 
001  180      Cools, Gorik                      2238           80403             0.0        179 b 0 
001  181      Carmeille, Ludovic                2251           13477             1.0        182 w 1 
001  182      Mueller, Martin                   2090           50293             0.0        181 b 0 
001  183      Ouaki, Mark                       2098           18047             0.5        184 w = 
001  184      Geenen, Marc                      2218           86495             0.5        183 b = 
001  185      Fayard, Alain                     2158           12804             1.0        186 w 1 
001  186      Suskovic, Matija                  2099           87548             0.0        185 b 0 
001  187      Wahlund, Max                      2100           26343             0.0        188 w 0 
001  188      Raptis, Filippos                  2074           20846             1.0        187 b 1 
001  189      Froeyman, Helmut                  2296           13668             1.0        190 w 1 
001  190      Hamblok, Roel                     2249           22543             0.0        189 b 0 
001  191      Rogge, Parcival                   2219           14279             0.5        192 w = 
001  192      Sadkowski, Daniel                 2222           69329             0.5        191 b = 
001  193      Prudlo, Simon                     2139           21174             0.0        194 w 0 
001  194      Van Eetvelde, Ward                2165           31160             1.0        193 b 1 
001  195      Boudry, William                   2083           10816             0.5        196 w = 
001  196      Van Mechelen, Jan                 2114           14354             0.5        195 b = 
001  197      Penson, Thierry                   2149           25763             1.0        198 w 1 
001  198      De Rycke, Tyani                   2002           14625             0.0        197 b 0 
001  199      De Bock, Lennart                  2057           38253             0.5        200 w = 
001  200      Tolk, Pieter                      2089           53589             0.5        199 b = 
001  201      Eerens, Pim                       2034           23532             1.0        202 w 1 
001  202      Naessens, Wolf                    1988           14293             0.0        201 b 0 
001  203      Cappan, Pjotr                     1875           14898             1.0        204 w 1 
001  204      Du Pont, David                    2029           32204             0.0        203 b 0 
001  205      Faybish, Nimrod                   2151           79197             0.5        206 w = 
001  206      Cocquyt, Tijs                     2037           30805             0.5        205 b = 
001  207      Faure, Stéphane                   2038           52795             0.0        208 w 0 
001  208      De Wit, Michel                    2124            1686             1.0        207 b 1 
001  209      Tonoli, Walter                    2141             841             1.0        210 w 1 
001  210      Zotikishvili, Dimitri             2017           16319             0.0        209 b 0 
001  211      Verstraete, Michael               1955           11868             0.0        212 w 0 
001  212      Spaan, Nathanael                  2089           12278             1.0        211 b 1 
001  213      Micciche, Ruben                   1800           14274             0.0        214 w 0 
001  214      Pincket, Michael                  1894           12831             1.0        213 b 1 
001  215      Pincket, Thomas                   1853            8001             1.0        216 w 1 
001  216      De Beco, Pierre-Adrien               0           25425             0.0        215 b 0 
001  217      Al Lamaakchaoui, Ayoub               0           26774             0.0        218 w 0 
001  218      Benredouane, Ilies                1815           21329             1.0        217 b 1 
001  219      Wemmers, Xander                   2353           18066             0.5        220 w = 
001  220      Van Cappellen, Jonas              2205            1988             0.5        219 b = 
001  221      Bomans, Arno                      2234           50482             0.0        222 w 0 
001  222      Hommerson, Paul                   2287           14209             1.0        221 b 1 
001  223      Floor, Dirk                       2166           24758             1.0        224 w 1 
001  224      Goossens, Hanne                   2165           50075             0.0        223 b 0 
001  225      De Block, Yordi                   2095           11030             0.5        226 w = 
001  226      Ismail, Tamer                     2124           12899             0.5        225 b = 
001  227      Cornelisse, John                  2140           15742             1.0        228 w 1 
001  228      Stinis, Steven                    2106            6807             0.0        227 b 0 
001  229      Rogiers, Jan                      2135           48569             0.0        230 w 0 
001  230      Veltkamp, Gerben                  2078           11501             1.0        229 b 1 
001  231      Pieters, Frederik                 2033           22632             1.0        232 w 1 
001  232      Versyck, Dominique                2060           26972             0.0        231 b 0 
001  233      De Block, Fabio                   2037           11034             0.5        234 w = 
001  234      Titus, Branco                     1981           26499             0.5        233 b = 
001  235      Raats, Joppe                      2134           12445             0.0        236 w 0 
001  236      Robert, Pierre                    2050           92479             1.0        235 b 1 
001  237      Goddé, Matthias                   2058           14108             0.5        238 w = 
001  238      Thiteca, Thierry                  2069           25186             0.5        237 b = 
001  239      Janssen, Coen                     2200           21220             0.5        240 w = 
001  240      Gooris, Jan                       2083           36323             0.5        239 b = 
001  241      Decoster, Sam                     2046           29424             0.5        242 w = 
001  242      Vos, Rik                          2026           17420             0.5        241 b = 
001  243      Onrubia-Aviles, Carlos            1857           85103             0.0        244 w 0 
001  244      De Bock, Thijs                    2035           12997             1.0        243 b 1 
001  245      Cuyvers, Jens                     1861           20065             1.0        246 w 1 
001  246      Pérez, Santiago                   1601           23075             0.0        245 b 0 
001  247      Baeten, Wim                       1611           23609             1.0        248 w 1 
001  248      Dom, Wim                          1807            5169             0.0        247 b 0 
001  249      Van Volsem, Merlijn               2208           17843             1.0        250 w 1 
001  250      Boucquet, Emile                   2207           34738             0.0        249 b 0 
001  251      Verduyn, Frederic                 2105           51764             0.5        252 w = 
001  252      Victor, Julian                    2176           16868             0.5        251 b = 
001  253      Goormachtigh, Johan               2184            1864             0.5        254 w = 
001  254      De Vogelaere, Robin               2108           40461             0.5        253 b = 
001  255      Vandendriessche, Jan              2093           20141             0.0        256 w 0 
001  256      Vanduyfhuys, Daria                2093           14495             1.0        255 b 1 
001  257      Vanduyfhuys, Igor                 2022           14603             0.0        258 w 0 
001  258      Vantorre, Nils                    2060           16911             1.0        257 b 1 
001  259      Meysman, Kaito                    1836           16017             0.0        260 w 0 
001  260      Jabandzic, Irfan                  1997           24922             1.0        259 b 1 
001  261      Vreugdenhil, Frans                1838           23366             0.5        262 w = 
001  262      Voiculescu-Holvad, Stefan         1754           27211             0.5        261 b = 
001  263      De Kock, Carlo                    1483           24311             0.0        264 w 0 
001  264      Debuck, Valere                    1884           35394             1.0        263 b 1 
001  265      De Wachter, Matthias              2305           12424             0.5        266 w = 
001  266      Roos, Adrian                      2261           11118             0.5        265 b = 
001  267      Dreelinck, Adriaan                2218           14078             0.5        268 w = 
001  268      Butzen, Robin                     2062           13707             0.5        267 b = 
001  269      Mangelschots, Peter               2070           34525             0.0        270 w 0 
001  270      Dreelinck, Jacob                  2158           14086             1.0        269 b 1 
001  271      Ghyselen, Wouter                  2097            4936             0.0        272 w 0 
001  272      Verhasselt, Karsten               2003           11343             1.0        271 b 1 
001  273      Verhaegen, Wim                    1996           17779             0.0        274 w 0 
001  274      Roos, David                       2101           11789             1.0        273 b 1 
001  275      Smekens, Ruben                    2045           15032             1.0        276 w 1 
001  276      Vercammen, Robert                 1955           52469             0.0        275 b 0 
001  277      Kryvolapova, Olena                1941           25157             0.0        278 w 0 
001  278      De Weird, Matthias                1985           25933             1.0        277 b 1 
001  279      Van Parys, Nikita                 1794           10045             0.5        280 w = 
001  280      Deweerdt, Jan                     1952           13315             0.5        279 b = 
001  281      Kalle, Erwin                      1979           12885             1.0        282 w 1 
001  282      De Blende, Nando                  2018           11064             0.0        281 b 0 
001  283      Buydts, Dirk                      2045           34312             0.5        284 w = 
001  284      De Smedt, Mark                    1951           28240             0.5        283 b = 
001  285      Van Der Graaf - Osinga, Angelique 1927           12370             0.5        286 w = 
001  286      Vereeken, Franky                  1935           36579             0.5        285 b = 
001  287      Boodts, Jeroen                    1920            8834             1.0        288 w 1 
001  288      De Hert, Oliver                   1909           51195             0.0        287 b 0 
001  289      Van Nieuwenhuizen, Hans           1824           12959             0.5        290 w = 
001  290      Veldeman, Sieben                  1773           21436             0.5        289 b = 
001  291      Vangeel, Didier                   1636            4049             0.0        292 w 0 
001  292      Van Der Graaf, André              1868           14341             1.0        291 b 1 
001  293      De Vos, Nils                      2275           56740             0.5        294 w = 
001  294      Dijckmans, Bjorn                  2174           12467             0.5        293 b = 
001  295      Kegels, Pascal                    2085           45284             0.0        296 w 0 
001  296      Schroer, Marcel                   2121           13488             1.0        295 b 1 
001  297      De Weerd, Jan                     2056           21814             0.5        298 w = 
001  298      Caluwe, Marc                      2059           79324             0.5        297 b = 
001  299      Segers, Vic                       2035           28401             0.0        300 w 0 
001  300      Ercan, Selman                     2033           27200             1.0        299 b 1 
001  301      Surmont, Yves                     1875           14273             0.0        302 w 0 
001  302      De Jonghe, Peter                  1990            7404             1.0        301 b 1 
001  303      Blommaert, Robin                  1746           48984             0.0        304 w 0 
001  304      Leyssens, Bas                     1816           50069             1.0        303 b 1 
001  305      Van Kessel, Wessel                2154           10785             1.0        306 w 1 
001  306      Lavrenov, Yuli                    2033           37796             0.0        305 b 0 
001  307      Logie, Dimitri                    2016           20818             0.0        308 w 0 
001  308      Jashchenko, Vladimir              2011           24548             1.0        307 b 1 
001  309      Geboers, Jimmy                    1848           22721             0.5        310 w = 
001  310      Van Der Kelen, Thomas             1703           15431             0.5        309 b = 
001  311      Chhawchharia, Avish               1545           19708             0.5        312 w = 
001  312      Polat, Yasin                      1582           13706             0.5        311 b = 
001  313      Ooms, Bram                        1393           13290             0.5        314 w = 
001  314      Vander Voort, Patrick             1421           14303             0.5        313 b = 
001  315      Lee, Deon                         2134           10397             0.0        316 w 0 
001  316      Ongena, Niels                     2024           45357             1.0        315 b 1 
001  317      Verbeeren, Peter                  1902           26611             0.5        318 w = 
001  318      Dierckens, Sarah                  1915           42153             0.5        317 b = 
001  319      Cliteur, Olaf                     1926           29912             0.5        320 w = 
001  320      Van Der Stricht, Jan              1881           33014             0.5        319 b = 
001  321      Kuenen, Bart                      1759           40711             0.0        322 w 0 
001  322      Pelgrims, Jan                     1917           32212             1.0        321 b 1 
001  323      Vranckx, Jonas                    1866           16085             1.0        324 w 1 
001  324      Vaerendonck, Jesse                   0           26795             0.0        323 b 0 
001  325      Guven, Furkan                        0           24656             1.0        326 w 1 
001  326      Melaerts, Vincent                    0           26591             0.0        325 b 0 
001  327      Schrevens, Birger                 2153           10421             1.0        328 w 1 
001  328      T'Sas, Jan                        2022           26603             0.0        327 b 0 
001  329      Hautekiet, Dries                  2032           39462             0.5        330 w = 
001  330      Van Ael, Bert                     1937           22471             0.5        329 b = 
001  331      Van Aken, Koen                    1922           10561             0.0        332 w 0 
001  332      Verhulst, Nikolaas                2012           57169             1.0        331 b 1 
001  333      Van Tichelen, Bart                1996           49051             0.5        334 w = 
001  334      Schurins, Thomas                  1845           93637             0.5        333 b = 
001  335      Van Den Boeck, Wim                1852           43613             1.0        336 w 1 
001  336      Schuurbiers, Wouter               1873           11550             0.0        335 b 0 
001  337      Balanck, Mateo                    1332           16443             1.0        338 w 1 
001  338      De Bouver, Guido                  1767            9342             0.0        337 b 0 
001  339      Schalkx, Johnny                   2127           39063             0.5        340 w = 
001  340      Buytaert, Kristof                 2164           56618             0.5        339 b = 
001  341      Stuer, Marc                       2065           41084             0.5        342 w = 
001  342      Mauquoy, Alain                    1941           35491             0.5        341 b = 
001  343      Van Hoecke, Luc                   1973           35564             0.5        344 w = 
001  344      Boons, Patrick                    1987           28533             0.5        343 b = 
001  345      Verschoren, Bram                  1968           11894             1.0        346 w 1 
001  346      Vincent, Gwijde                   1889            5827             0.0        345 b 0 
001  347      Roels, Frederik                   1824           22659             0.5        348 w = 
001  348      Paesschesoone, Stefan             1867           47414             0.5        347 b = 
001  349      Witters, Michael                  1425           15003             0.0        350 w 0 
001  350      De Graef, Marc                    1763           12998             1.0        349 b 1 
001  351      Beukenhorst, Edo                  1989           99758             0.0        352 w 0 
001  352      Maltier, Benjamin                 2053           17296             1.0        351 b 1 
001  353      Devriese, Johan                   1906           45888             0.0        354 w 0 
001  354      Denivet, Axel                     1849           82376             1.0        353 b 1 
001  355      Vertenoeil, Tom                   1766           16714             1.0        356 w 1 
001  356      Hock, Diego                       1828           83089             0.0        355 b 0 
001  357      Matthijs, Kris                    1820           46345             0.5        358 w = 
001  358      Pegoretti, Franco                 1835           57959             0.5        357 b = 
001  359      De Pauw, Damien                   1813           69311             1.0        360 w 1 
001  360      Courteyn, Patrick                 1910           42161             0.0        359 b 0 
001  361      Cekro, Ekrem                      2370           75655             0.5        362 w = 
001  362      Gregoir, Christophe               2255           34380             0.5        361 b = 
001  363      Hugaert, Arthur                   2168           17183             0.0        364 w 0 
001  364      Le Quang, Kim                     2285           70653             1.0        363 b 1 
001  365      Lipman, Peter                     2021           95702             1.0        366 w 1 
001  366      Zouaghi, Nouri                    2174            9156             0.0        365 b 0 
001  367      Windels, Jan                      2006           36897             0.0        368 w 0 
001  368      Aguilar, Luciano                  1904           15631             1.0        367 b 1 
001  369      Aguilar, Adriano                  1848           15626             1.0        370 w 1 
001  370      Regniers, Yves                    1974           31755             0.0        369 b 0 
001  371      Devolder, Dieter                  1988           27961             0.5        372 w = 
001  372      Toledo, Hillel                    1760           22648             0.5        371 b = 
001  373      Violini, Paolo                    1925           17708             0.0        374 w 0 
001  374      Duhayon, Yves                     2153           31267             1.0        373 b 1 
001  375      Luminet, Denis                    2135            9245             1.0        376 w 1 
001  376      Ahmetaj, Rasim                    1938           75558             0.0        375 b 0 
001  377      Guisset, Philippe                 1912           97250             0.5        378 w = 
001  378      Laurent, Michel                   2047           45110             0.5        377 b = 
001  379      Sarkisian, Arman                  2039           20183             1.0        380 w 1 
001  380      Grodent, Gérald                   1857           40924             0.0        379 b 0 
001  381      Grobli-Casimir, Davy              1821           14712             0.5        382 w = 
001  382      Edwards, Geraint                  1968           13049             0.5        381 b = 
001  383      Cornil, Etienne                   1925           35556             0.5        384 w = 
001  384      Macai, Ioan                       1749           92312             0.5        383 b = 
001  385      Vanderwaeren, Serge               2071           20621             0.5        386 w = 
001  386      Vanmuylder, Dany                  1957           85375             0.5        385 b = 
001  387      Czuczai, Jeno                     1945           60319             0.5        388 w = 
001  388      Van Hoofstat, Tom                 2067           42706             0.5        387 b = 
001  389      Spaens, Kjell                     2014           29343             0.0        390 w 0 
001  390      Watelet, Sylvain                  1878           69892             1.0        389 b 1 
001  391      Haak, Tillmann                    1876           50117             0.5        392 w = 
001  392      Verrijken, Geert                  1990           62766             0.5        391 b = 
001  393      Lot, Diederik                     1972            9954             0.5        394 w = 
001  394      Pleysier, Simon                   1947           14768             0.5        393 b = 
001  395      Nicolas, Pierre                   1897           19670             0.5        396 w = 
001  396      Denys, Frank                      1914           21881             0.5        395 b = 
001  397      De Villers, Mourad                2180           74365             0.0        398 w 0 
001  398      Marlier, Gaetan                   2066           84841             1.0        397 b 1 
001  399      Marchal, Laurent                  1918           60517             0.5        400 w = 
001  400      Van Uytven, Eric                  2074           60861             0.5        399 b = 
001  401      Soubirou, Oriane                  2022           15150             1.0        402 w 1 
001  402      Franc, Emmanuel                   2021           93084             0.0        401 b 0 
001  403      Delbergue, Mossab                 1931           20700             0.5        404 w = 
001  404      Hody, Pierre                      1934           91847             0.5        403 b = 
001  405      Callier, Christophe               1964           66681             0.0        406 w 0 
001  406      Godart, Dorian                    1881           13445             1.0        405 b 1 
001  407      De Noose, Daniel                  1822           90883             0.5        408 w = 
001  408      Jourdain, Jean-François           1901           43036             0.5        407 b = 
001  409      Lintner, Felix                    1737           26975             0.0        410 w 0 
001  410      Vandenhole, Kobe                  1996           20531             1.0        409 b 1 
001  411      Roelandt, Andreas                 1982           11023             1.0        412 w 1 
001  412      Petrík, Matús                     1591           21298             0.0        411 b 0 
001  413      Le Gal, Serge                     1660           50145             0.0        414 w 0 
001  414      Willockx, Ritsaart                1933           32913             1.0        413 b 1 
001  415      Vanhee, Freddy                    1864            9725             1.0        416 w 1 
001  416      Borgogni, Angelo                  1578           25426             0.0        415 b 0 
001  417      Prylinski, Robert                 1581           17455             0.0        418 w 0 
001  418      Carrijn, Bart                     1751           11017             1.0        417 b 1 
001  419      Goossens, Xavier                  2006           27111             0.0        420 w 0 
001  420      Musabayeva, Diana                 1970           16881             1.0        419 b 1 
001  421      Cuvelier, Annelies                1911           18465             1.0        422 w 1 
001  422      Verbruggen, Samuel                1943           23434             0.0        421 b 0 
001  423      Danckaert, Luc                    1916            8273             0.0        424 w 0 
001  424      Malfliet, Alexander               1781           15721             1.0        423 b 1 
001  425      De Keukelaere, Wouter             1714           15779             0.5        426 w = 
