00A ### Interclubs
00B 1 rondes
00C Envoi des rondes 9 à 9
00D Envoi par : interclubs@frbe-kbsb-ksb.be
00E Envoi par le club : 998
00F P=948 R=1 S=10/03/24 E=10/03/24 +313 =322 -313
012 Belgian Interclubs 2023 - 2024 - Round 9
022 Various locations in Belgian Clubs
032 BEL
042 2024-03-10
052 2024-03-10
062 948
102 Cornet, Luc
001   26      Schuh, Dirk                       2362           13604             1.0         25 b 1 
001   27      Gulbas, Cemil                     2354           91367             0.5         28 w = 
001   28      Bashylina, Luisa                  2192           26848             0.5         27 b = 
001   29      Ancion, Mérowig                   2031           60264             1.0         30 w 1 
001   30      Alienkin, Aleksander              2334           10252             0.0         29 b 0 
001   31      Balduan, Markus                   2286           61891             0.5         32 w = 
001   32      Morard, Ambroise                  1658           19024             0.5         31 b = 
001   33      Werle, Jan                        2550           44865             0.5         34 w = 
001   34      Fridman, Daniel                   2581           95064             0.5         33 b = 
001   35      Beerdsen, Thomas                  2496           16505             0.5         36 w = 
001   36      Ernst, Sipke                      2551           15046             0.5         35 b = 
001   37      Leenhouts, Koen                   2445           35181             1.0         38 w 1 
001   38      Zwirs, Nico                       2451           19800             0.0         37 b 0 
001   39      Travadon, Loic                    2440           24915             1.0         40 w 1 
001   40      Vandenbussche, Thibaut            2434           25836             0.0         39 b 0 
001   41      Maerevoet, Sim                    2426           10832             1.0         42 w 1 
001   42      Roebers, Eline                    2390           24682             0.0         41 b 0 
001   43      Beukema, Stefan                   2434           49921             0.0         44 w 0 
001   44      Geirnaert, Steven                 2438           10391             1.0         43 b 1 
001   45      Motwani, Paul                     2410           27448             0.5         46 w = 
001   46      De Waele, Warre                   2299           13376             0.5         45 b = 
001   47      Van Delft, Merijn                 2368            4847             0.5         48 w = 
001   48      De Schampheleire, Glen            2374           10270             0.5         47 b = 
001   49      Schoppen, Casper                  2528           15615             0.0         50 w 0 
001   50      Aroshidze, Levan                  2544           19794             1.0         49 b 1 
001   51      Dgebuadze, Alexandre              2439           49301             0.5         52 w = 
001   52      Janssen, Ruud                     2505            4995             0.5         51 b = 
001   53      Pijpers, Arthur                   2433           15625             1.0         54 w 1 
001   54      Pham, Khoi                        2356           24764             0.0         53 b 0 
001   55      Milliet, Sophie                   2391           23134             1.0         56 w 1 
001   56      Van Der Stricht, Geert            2325           44504             0.0         55 b 0 
001   57      Ruzhansky, Elias                  2230           21132             0.5         58 w = 
001   58      Muetsch, Annmarie                 2262           26763             0.5         57 b = 
001   59      Blom, Vincent                     2293           14781             0.0         60 w 0 
001   60      Polak, Alexander                  2192           26876             1.0         59 b 1 
001   61      Vanheirzeele, Daniel              2051           35572             0.5         62 w = 
001   62      Grochal, Joey                     2234           50251             0.5         61 b = 
001   63      Damen, Jip                        2219           19646             1.0         64 w 1 
001   64      De Geest, Hannes                  1971           16865             0.0         63 b 0 
001   65      Ikonnikov, Vyacheslav             2459           99627             0.5         66 w = 
001   66      Defromont, Benjamin               2418           19724             0.5         65 b = 
001   67      Beukema, Jasper                   2321           50086             1.0         68 w 1 
001   68      Wunnink, Michael                  2215            5142             0.0         67 b 0 
001   69      Bezemer, Arno                     2210           52191             0.5         70 w = 
001   70      Decrop, Benjamin                  2176           28436             0.5         69 b = 
001   71      Bouhallel, Rabah                  2239            1759             1.0         72 w 1 
001   72      Hovenga, Alje                     2163           15081             0.0         71 b 0 
001   73      Deberdt, Joris                    2120           14103             0.0         74 w 0 
001   74      Timmerman Gert, Jan               2207           43648             1.0         73 b 1 
001   75      Roger, Mehdi                      2131           76368             0.5         76 w = 
001   76      Osterwald, Elwin                  2089           16639             0.5         75 b = 
001   77      Groffen, Hans                     2064           24601             0.5         78 w = 
001   78      Peeren, Yen                       2110           22764             0.5         77 b = 
001   79      Cocquyt, Tijs                     2037           30805             0.5         80 w = 
001   80      Ghysels, Chris                    2053           26638             0.5         79 b = 
001   81      Dardha, Daniel                    2582           13815             1.0         82 w 1 
001   82      Sirosh, Ilja                      2363           24765             0.0         81 b 0 
001   83      Goossens, Roel                    2370           23108             0.5         84 w = 
001   84      Korneev, Oleg                     2465           17653             0.5         83 b = 
001   85      Niermann, Tristan                 2387           27455             1.0         86 w 1 
001   86      Dauw, Sterre                      2234           15269             0.0         85 b 0 
001   87      Tonoli, Benjamin                  2183           16365             0.0         88 w 0 
001   88      Coenen, Michael                   2326           50214             1.0         87 b 1 
001   89      Klein, Felix                      2300           98574             0.5         90 w = 
001   90      Verheyden, Jonas                  2109           32328             0.5         89 b = 
001   91      Walter, Ema                       2063           27232             0.0         92 w 0 
001   92      Mainka, Alwin                     2191           21275             1.0         91 b 1 
001   93      Mohammadi Nia, Borna              2142           21226             1.0         94 w 1 
001   94      Van Espen, Eddy                   2036           56332             0.0         93 b 0 
001   95      Demiddele, Kevin                  1871           21440             0.5         96 w = 
001   96      Roessler, Nicolas                 2014           10653             0.5         95 b = 
001   97      Real, Thibault                    2284           66249             0.5         98 w = 
001   98      Barseghyan, Harutyun              2434           27001             0.5         97 b = 
001   99      Pacher, Milan                     2388           10828             1.0        100 w 1 
001  100      Hauchamps, Maxime                 2224           20540             0.0         99 b 0 
001  101      Cools, Gorik                      2238           80403             0.5        102 w = 
001  102      Godry, Clément                    2072           12802             0.5        101 b = 
001  103      Therkildsen, Thomas               2252           16022             1.0        104 w 1 
001  104      Carmeille, Ludovic                2251           13477             0.0        103 b 0 
001  105      Geenen, Marc                      2218           86495             0.5        106 w = 
001  106      Houdart, David                    2192           66770             0.5        105 b = 
001  107      Degardin, Sylvain                 2229           27381             0.5        108 w = 
001  108      Bauduin, Étienne                  2195           61328             0.5        107 b = 
001  109      Fayard, Alain                     2158           12804             1.0        110 w 1 
001  110      Marlier, Gaetan                   2066           84841             0.0        109 b 0 
001  111      Arcelin, Gaël                     2070           27124             0.5        112 w = 
001  112      De Villers, Mourad                2180           74365             0.5        111 b = 
001  113      García Cuenca, Víctor             2302           22636             0.0        114 w 0 
001  114      Pile, Richard                     2443           66125             1.0        113 b 1 
001  115      Anciaux, Adrien                   2225           17648             0.0        116 w 0 
001  116      Tomov, Georgi                     2292           12054             1.0        115 b 1 
001  117      Hoffmeister, Frank                2158           81558             0.5        118 w = 
001  118      Dallemagne, Maximilien            2135           12756             0.5        117 b = 
001  119      Iolis, Oleg                       2181           87921             1.0        120 w 1 
001  120      Ouaki, Mark                       2098           18047             0.0        119 b 0 
001  121      Suskovic, Matija                  2099           87548             0.5        122 w = 
001  122      De Briey, Laurent                 2212           88684             0.5        121 b = 
001  123      Wettach, Michel                   2094           62286             0.0        124 w 0 
001  124      Wahlund, Max                      2100           26343             1.0        123 b 1 
001  125      Perez Bolanos, Joel               2052           25102             0.5        126 w = 
001  126      Depauw, Christian                 2070           79294             0.5        125 b = 
001  127      Anciaux, Marc                     2038           92894             0.5        128 w = 
001  128      Perez Bolanos, David              2024           25094             0.5        127 b = 
001  129      Saiboulatov, Daniyal              2358           67008             0.0        130 w 0 
001  130      Follesa, Enrico                   2222           14386             1.0        129 b 1 
001  131      Verhaeren, Gertjan                2083            6815             0.5        132 w = 
001  132      Eliet, Nicolas                    2314           70564             0.5        131 b = 
001  133      Sclacmender, Julien               2211           74853             1.0        134 w 1 
001  134      Liessens, Tom                     1896           19720             0.0        133 b 0 
001  135      Lacrosse, Marc                    2057           59544             1.0        136 w 1 
001  136      Marte, Sébastien                  2156           64637             0.0        135 b 0 
001  137      Jamar, Vadim                      2042           87408             0.0        138 w 0 
001  138      Secelle, Hans                     2018           51161             1.0        137 b 1 
001  139      Devolder, Dieter                  1988           27961             1.0        140 w 1 
001  140      De Heug, Andrea                   2031           22966             0.0        139 b 0 
001  141      Leloutre, Bernard                 1661           92916             1.0        142 w 1 
001  142      Vincent, Gwijde                   1889            5827             0.0        141 b 0 
001  143      De Saegher, Johan                 1853           53708             1.0        144 w 1 
001  144      Charlier, Pascal                  1597           88811             0.0        143 b 0 
001  145      Cornette, Matthieu                2581           14782             1.0        146 w 1 
001  146      Peek, Maurice                     2385           63819             0.0        145 b 0 
001  147      Gijsen, Stief                     2224            1031             1.0        148 w 1 
001  148      Noiroux, Kevin                    2175           71790             0.0        147 b 0 
001  149      Memeti, Kastriot                  2158           63053             1.0        150 w 1 
001  150      Maes, Thomas                      2227            2623             0.0        149 b 0 
001  151      Swijsen, Lars                     2153            5606             1.0        152 w 1 
001  152      Munster, Pierre                   2028           62600             0.0        151 b 0 
001  153      Nauts, Patrick                    2017           63185             0.0        154 w 0 
001  154      Govoreanu, Matei                  1964           16824             1.0        153 b 1 
001  155      Bellens, Steven                   2013           11619             0.5        156 w = 
001  156      Dambiermont, Marc                 1873           29238             0.5        155 b = 
001  157      Bikady, Claude                    1848           81019             1.0        158 w 1 
001  158      Vanlommel, Maxim                  1695           11373             0.0        157 b 0 
001  159      Verduyckt, Johan                  1788           46361             0.5        160 w = 
001  160      Latour, Quentin                   1658           25638             0.5        159 b = 
001  161      Harff, Marcel                     2295           14131             1.0        162 w 1 
001  162      Van Meegen, Ruud                  2311           16020             0.0        161 b 0 
001  163      Miesen, Fabian                    2211           11001             0.5        164 w = 
001  164      Dardha, Arben                     2269           20214             0.5        163 b = 
001  165      Marcziter, Dmitrii                2223           10824             1.0        166 w 1 
001  166      De Mon, Gino                      1978           11986             0.0        165 b 0 
001  167      De Vries, Leon                    1926           21219             1.0        168 w 1 
001  168      Muehlenhaus, Sven                 2101           14162             0.0        167 b 0 
001  169      Arns, Danny                       1877           23252             0.5        170 w = 
001  170      Kuijpers, Domien                  1834           71820             0.5        169 b = 
001  171      Willen, Ronny                     1806           95001             1.0        172 w 1 
001  172      Laurent, Yann                     1843           13936             0.0        171 b 0 
001  173      Ahn, Maximilian                   1742           17012             1.0        174 w 1 
001  174      Pluijmen, Theo                    1787           27482             0.0        173 b 0 
001  175      Mocsnik, Robbie                   1741           31054             0.0        176 w 0 
001  176      Marcziter, Alex                   1725           23106             1.0        175 b 1 
001  177      Verstraeten, Rein                 2375           57533             0.0        178 w 0 
001  178      Herman, Jean                      2248           73296             1.0        177 b 1 
001  179      Mastalerz, Xavier                 2231           80209             0.0        180 w 0 
001  180      Pirard, Natan                     2261           10942             1.0        179 b 1 
001  181      Ponnet, Hendrik                   2282           17116             1.0        182 w 1 
001  182      Wantiez, Fabrice                  2226           70823             0.0        181 b 0 
001  183      Brasselle, André                  1872           61069             0.5        184 w = 
001  184      Wambecq, Ward                     1669           19723             0.5        183 b = 
001  185      Rousseau, Christilla              1653           16160             1.0        186 w 1 
001  186      Lui, Eric                         1960           81981             0.0        185 b 0 
001  187      Wattin, Joffrey                   1879           61301             0.0        188 w 0 
001  188      Wambecq, Sven                     1660           25607             1.0        187 b 1 
001  189      Roosen, Stefan                    1650           21997             0.5        190 w = 
001  190      Russo, Bruno                      1833           61948             0.5        189 b = 
001  191      Boeykens, Marc                    2146           67946             0.5        192 w = 
001  192      Froeyman, Helmut                  2296           13668             0.5        191 b = 
001  193      Sadkowski, Daniel                 2222           69329             0.5        194 w = 
001  194      Butzen, Robin                     2062           13707             0.5        193 b = 
001  195      Mangelschots, Peter               2070           34525             0.0        196 w 0 
001  196      Prudlo, Simon                     2139           21174             1.0        195 b 1 
001  197      Van Mechelen, Jan                 2114           14354             0.0        198 w 0 
001  198      Verhasselt, Karsten               2003           11343             1.0        197 b 1 
001  199      Van Der Fraenen, Joep             2026           23981             0.0        200 w 0 
001  200      Penson, Thierry                   2149           25763             1.0        199 b 1 
001  201      Schuermans, Robert                2066            6858             1.0        202 w 1 
001  202      Verhaegen, Wim                    1996           17779             0.0        201 b 0 
001  203      Keustermans, Helmut               1951           57304             0.5        204 w = 
001  204      Du Pont, David                    2029           32204             0.5        203 b = 
001  205      Froeyman, Hugo                    1885           14489             1.0        206 w 1 
001  206      Vercammen, Robert                 1955           52469             0.0        205 b 0 
001  207      Roos, Adrian                      2261           11118             0.5        208 w = 
001  208      Victor, Julian                    2176           16868             0.5        207 b = 
001  209      Goormachtigh, Johan               2184            1864             0.0        210 w 0 
001  210      Dreelinck, Adriaan                2218           14078             1.0        209 b 1 
001  211      Dreelinck, Jacob                  2158           14086             1.0        212 w 1 
001  212      Vanduyfhuys, Daria                2093           14495             0.0        211 b 0 
001  213      De Reese, Elias                   2001           15179             0.0        214 w 0 
001  214      Ghyselen, Wouter                  2097            4936             1.0        213 b 1 
001  215      Roos, David                       2101           11789             0.5        216 w = 
001  216      Vanduyfhuys, Igor                 2022           14603             0.5        215 b = 
001  217      Zouaghi, Amir                     2023           14606             1.0        218 w 1 
001  218      Smekens, Ruben                    2045           15032             0.0        217 b 0 
001  219      De Weird, Matthias                1985           25933             0.5        220 w = 
001  220      Jabandzic, Irfan                  1997           24922             0.5        219 b = 
001  221      Lebon, Olivier                    1779           11173             1.0        222 w 1 
001  222      Goossens, Jelle                   1743           15026             0.0        221 b 0 
001  223      Decoster, Frederic                2285           25615             0.5        224 w = 
001  224      Raats, Joppe                      2134           12445             0.5        223 b = 
001  225      Barbier, Wim                      2095           38270             0.0        226 w 0 
001  226      Piceu, Tom                        2303           51861             1.0        225 b 1 
001  227      Boucquet, Emile                   2207           34738             0.0        228 w 0 
001  228      Goddé, Matthias                   2058           14108             1.0        227 b 1 
001  229      Gooris, Jan                       2083           36323             0.5        230 w = 
001  230      Viaene, Arvid                     2172           10375             0.5        229 b = 
001  231      Verduyn, Frederic                 2105           51764             1.0        232 w 1 
001  232      Decoster, Sam                     2046           29424             0.0        231 b 0 
001  233      De Bock, Thijs                    2035           12997             0.0        234 w 0 
001  234      De Vogelaere, Robin               2108           40461             1.0        233 b 1 
001  235      Vandendriessche, Jan              2093           20141             1.0        236 w 1 
001  236      Cuyvers, Jens                     1861           20065             0.0        235 b 0 
001  237      Cuyx, Tomas                       1589           13921             0.5        238 w = 
001  238      Nemegeer, Arne                    2102           14068             0.5        237 b = 
001  239      Robert, Pierre                    2050           92479             0.0        240 w 0 
001  240      Wemmers, Xander                   2353           18066             1.0        239 b 1 
001  241      Floor, Dirk                       2166           24758             1.0        242 w 1 
001  242      Hoffmann, Max                     2090           12277             0.0        241 b 0 
001  243      Thiteca, Thierry                  2069           25186             0.0        244 w 0 
001  244      Ismail, Tamer                     2124           12899             1.0        243 b 1 
001  245      Baert, Andy                       2128            9741             1.0        246 w 1 
001  246      Vos, Rik                          2026           17420             0.0        245 b 0 
001  247      Czuczai, Jeno                     1945           60319             1.0        248 w 1 
001  248      Haberkorn, Danny                  2059           22586             0.0        247 b 0 
001  249      Pieters, Frederik                 2033           22632             0.5        250 w = 
001  250      Dohogne, Yves                     1925           66184             0.5        249 b = 
001  251      Devenney, Martin                  1808           25362             0.0        252 w 0 
001  252      Titus, Branco                     1981           26499             1.0        251 b 1 
001  253      Visser, Wouter                    1620           23330             0.5        254 w = 
001  254      Reghabi Gholami, Jahangir         1771           14805             0.5        253 b = 
001  255      Van Cappellen, Jonas              2205            1988             1.0        256 w 1 
001  256      Decrop, Hendrik                   2083           28908             0.0        255 b 0 
001  257      Faure, Stéphane                   2038           52795             0.0        258 w 0 
001  258      Goossens, Hanne                   2165           50075             1.0        257 b 1 
001  259      De Block, Yordi                   2095           11030             0.5        260 w = 
001  260      Zotikishvili, Dimitri             2017           16319             0.5        259 b = 
001  261      Decrop, Ruben                     1992           45608             1.0        262 w 1 
001  262      Stinis, Steven                    2106            6807             0.0        261 b 0 
001  263      Verstraete, Michael               1955           11868             0.0        264 w 0 
001  264      Versyck, Dominique                2060           26972             1.0        263 b 1 
001  265      Van De Perre, Tom                 2048            1929             1.0        266 w 1 
001  266      Pincket, Michael                  1894           12831             0.0        265 b 0 
001  267      Benredouane, Ilies                1815           21329             0.0        268 w 0 
001  268      De Block, Fabio                   2037           11034             1.0        267 b 1 
001  269      Rihouay, Clément                  2238           12255             0.5        270 w = 
001  270      Rogge, Parcival                   2219           14279             0.5        269 b = 
001  271      Van Eetvelde, Ward                2165           31160             0.0        272 w 0 
001  272      Faybish, Nimrod                   2151           79197             1.0        271 b 1 
001  273      De Wit, Michel                    2124            1686             0.0        274 w 0 
001  274      Boudry, William                   2083           10816             1.0        273 b 1 
001  275      De Rycke, Tyani                   2002           14625             0.5        276 w = 
001  276      Van Batenburg, Mees               2181           24731             0.5        275 b = 
001  277      Spaan, Nathanael                  2089           12278             0.5        278 w = 
001  278      Verhelst, Joris                   2070           33570             0.5        277 b = 
001  279      Decruyenaere, Robbert             1980           10967             0.0        280 w 0 
001  280      Ackaert, Thierry                  2065            5690             1.0        279 b 1 
001  281      Draidi, Ahmed                     2002           67032             1.0        282 w 1 
001  282      Cuvelier, Annelies                1911           18465             0.0        281 b 0 
001  283      Malfliet, Alexander               1781           15721             1.0        284 w 1 
001  284      Micciche, Ruben                   1800           14274             0.0        283 b 0 
001  285      Schalkx, Johnny                   2127           39063             0.0        286 w 0 
001  286      Kalle, Erwin                      1979           12885             1.0        285 b 1 
001  287      De Smedt, Mark                    1951           28240             0.0        288 w 0 
001  288      Krygelmans, Johan                 2062           20745             1.0        287 b 1 
001  289      Versporten, Wim                   1963           80985             1.0        290 w 1 
001  290      Van Der Graaf - Osinga, Angelique 1927           12370             0.0        289 b 0 
001  291      De Hert, Oliver                   1909           51195             0.5        292 w = 
001  292      Mauquoy, Alain                    1941           35491             0.5        291 b = 
001  293      Van Hoecke, Luc                   1973           35564             0.5        294 w = 
001  294      Van Nieuwenhuizen, Hans           1824           12959             0.5        293 b = 
001  295      Vande Ginste, Michiel             1826           12697             0.5        296 w = 
001  296      Roels, Frederik                   1824           22659             0.5        295 b = 
001  297      Stuer, Marc                       2065           41084             0.0        298 w 0 
001  298      Schrevens, Birger                 2153           10421             1.0        297 b 1 
001  299      Van Ael, Bert                     1937           22471             0.0        300 w 0 
001  300      Boons, Patrick                    1987           28533             1.0        299 b 1 
001  301      Paesschesoone, Stefan             1867           47414             0.5        302 w = 
001  302      Van Aken, Koen                    1922           10561             0.5        301 b = 
001  303      Van Den Boeck, Wim                1852           43613             0.0        304 w 0 
001  304      Schillemans, Willy                1806           58335             1.0        303 b 1 
001  305      Verbruggen, Peter                 1671           10207             0.0        306 w 0 
001  306      De Bouver, Guido                  1767            9342             1.0        305 b 1 
001  307      Geentjens, Pieter                 1585           42749             0.0        308 w 0 
001  308      Witters, Michael                  1425           15003             1.0        307 b 1 
001  309      Hautekiet, Dries                  2032           39462             0.5        310 w = 
001  310      Lee, Deon                         2134           10397             0.5        309 b = 
001  311      Braspenning, Rudi                 1968           45217             0.0        312 w 0 
001  312      Verhulst, Nikolaas                2012           57169             1.0        311 b 1 
001  313      Van Tichelen, Bart                1996           49051             0.5        314 w = 
001  314      Barbier, Thomas                   1848           13161             0.5        313 b = 
001  315      Vranckx, Jonas                    1866           16085             0.5        316 w = 
001  316      De Kaey, Pascal                   1950           54771             0.5        315 b = 
001  317      Schuurbiers, Wouter               1873           11550             0.5        318 w = 
001  318      Melaerts, Vincent                    0           26591             0.5        317 b = 
001  319      De Winter, Kevin                  1702           42871             0.5        320 w = 
001  320      Broekmans, Patrik                 1820           68861             0.5        319 b = 
001  321      Ongena, Niels                     2024           45357             0.0        322 w 0 
001  322      Samulevicius, Tomas               2331           14807             1.0        321 b 1 
001  323      Dijkstra, Bart                    2091           52507             1.0        324 w 1 
001  324      Verbeeren, Peter                  1902           26611             0.0        323 b 0 
001  325      Van Der Stricht, Jan              1881           33014             0.0        326 w 0 
001  326      Baekelant, Ronny                  2086            6602             1.0        325 b 1 
001  327      Lavrenov, Yuli                    2033           37796             0.5        328 w = 
001  328      Kuenen, Bart                      1759           40711             0.5        327 b = 
001  329      Elsen, Tijs                       1720           34631             0.5        330 w = 
001  330      Fierens, Steve                    2036           49387             0.5        329 b = 
001  331      Logie, Dimitri                    2016           20818             1.0        332 w 1 
001  332      Vaerendonck, Jesse                   0           26795             0.0        331 b 0 
001  333      Schoemans, Roy                    2258           26824             0.5        334 w = 
001  334      De Vos, Nils                      2275           56740             0.5        333 b = 
001  335      Schroer, Marcel                   2121           13488             0.5        336 w = 
001  336      Van Kessel, Wessel                2154           10785             0.5        335 b = 
001  337      Schenning, Albert                 2017           11483             0.5        338 w = 
001  338      De Weerd, Jan                     2056           21814             0.5        337 b = 
001  339      Ercan, Selman                     2033           27200             1.0        340 w 1 
001  340      Jashchenko, Vladimir              2011           24548             0.0        339 b 0 
001  341      Geboers, Jimmy                    1848           22721             1.0        342 w 1 
001  342      Surmont, Yves                     1875           14273             0.0        341 b 0 
001  343      Leyssens, Bas                     1816           50069             0.0        344 w 0 
001  344      Schepens, Vincent                 1779           39284             1.0        343 b 1 
001  345      Dijckmans, Bjorn                  2174           12467             1.0        346 w 1 
001  346      De Blende, Nando                  2018           11064             0.0        345 b 0 
001  347      Buydts, Dirk                      2045           34312             0.5        348 w = 
001  348      Kegels, Pascal                    2085           45284             0.5        347 b = 
001  349      Caluwe, Marc                      2059           79324             0.5        350 w = 
001  350      Vereeken, Franky                  1935           36579             0.5        349 b = 
001  351      Boodts, Jeroen                    1920            8834             0.0        352 w 0 
001  352      Segers, Vic                       2035           28401             1.0        351 b 1 
001  353      De Jonghe, Peter                  1990            7404             0.5        354 w = 
001  354      Londers, Jan                      1777           41904             0.5        353 b = 
001  355      Veldeman, Sieben                  1773           21436             0.0        356 w 0 
001  356      Verwimp, Gery                     1965           29149             1.0        355 b 1 
001  357      Vandenhole, Kobe                  1996           20531             1.0        358 w 1 
001  358      Sneppe, Herman                    1894           90751             0.0        357 b 0 
001  359      Devriese, Johan                   1906           45888             0.5        360 w = 
001  360      Roelandt, Andreas                 1982           11023             0.5        359 b = 
001  361      Willockx, Ritsaart                1933           32913             0.5        362 w = 
001  362      Hock, Diego                       1828           83089             0.5        361 b = 
001  363      De True, Toon                     1819           17817             1.0        364 w 1 
001  364      Dobbelaere, Dieter                1802           14213             0.0        363 b 0 
001  365      Carrijn, Bart                     1751           11017             1.0        366 w 1 
001  366      Courteyn, Patrick                 1910           42161             0.0        365 b 0 
001  367      Flamee, Dirk                      1605           19135             0.5        368 w = 
001  368      Baetens, Christophe               1322           24910             0.5        367 b = 
001  369      Mueller, Martin                   2090           50293             1.0        370 w 1 
001  370      Van Uytven, Eric                  2074           60861             0.0        369 b 0 
001  371      Lacroix, Bruno                    2120           97721             0.5        372 w = 
001  372      Keil, Andreas                     2095           26985             0.5        371 b = 
001  373      Bertram, Johannes                 1924           60503             0.5        374 w = 
001  374      Hody, Pierre                      1934           91847             0.5        373 b = 
001  375      Englebert, Roger                  1919           98556             0.0        376 w 0 
001  376      Ranucci, Marcello                 1760           12821             1.0        375 b 1 
001  377      Lintner, Felix                    1737           26975             0.5        378 w = 
001  378      Caels, Viviane                    1850           97101             0.5        377 b = 
001  379      Canneel, Daniel                   1836           50113             1.0        380 w 1 
001  380      Petrík, Matús                     1591           21298             0.0        379 b 0 
001  381      Maalla, Abdessadek                2085           14400             1.0        382 w 1 
001  382      Vanderwaeren, Serge               2071           20621             0.0        381 b 0 
001  383      Van Hoofstat, Tom                 2067           42706             0.5        384 w = 
001  384      Marchal, Laurent                  1918           60517             0.5        383 b = 
001  385      Franc, Emmanuel                   2021           93084             0.5        386 w = 
001  386      Spaens, Kjell                     2014           29343             0.5        385 b = 
001  387      Verrijken, Geert                  1990           62766             0.5        388 w = 
001  388      Delbergue, Mossab                 1931           20700             0.5        387 b = 
001  389      Godart, Dorian                    1881           13445             0.0        390 w 0 
001  390      Lot, Diederik                     1972            9954             1.0        389 b 1 
001  391      Denys, Frank                      1914           21881             1.0        392 w 1 
001  392      Akuatse, Angel Kaleb              1778           13468             0.0        391 b 0 
001  393      Vanmuylder, Dany                  1957           85375             0.5        394 w = 
001  394      Ahmetaj, Rasim                    1938           75558             0.5        393 b = 
001  395      Kolp, Théo                        1989           50003             0.5        396 w = 
001  396      Watelet, Sylvain                  1878           69892             0.5        395 b = 
001  397      Haak, Tillmann                    1876           50117             0.5        398 w = 
001  398      Sochman, Petr                     1910           10991             0.5        397 b = 
001  399      Thierens, Christian               1815           49425             0.0        400 w 0 
001  400      Pleysier, Simon                   1947           14768             1.0        399 b 1 
001  401      Nicolas, Pierre                   1897           19670             1.0        402 w 1 
001  402      Macai, Ioan                       1749           92312             0.0        401 b 0 
001  403      Rittelmeyer, Yann-Sven            1704           60676             0.5        404 w = 
001  404      Boshra, Abanoub                   1836           16554             0.5        403 b = 
001  405      Suvorov, Luca-Niklas              2324           16414             1.0        406 w 1 
001  406      Cekro, Ekrem                      2370           75655             0.0        405 b 0 
001  407      Le Quang, Kim                     2285           70653             0.5        408 w = 
001  408      Akhayan, Ruben                    2269           61981             0.5        407 b = 
001  409      Henris, Luc                       2160           59625             1.0        410 w 1 
001  410      Lipman, Peter                     2021           95702             0.0        409 b 0 
001  411      Aguilar, Luciano                  1904           15631             0.0        412 w 0 
001  412      Duhayon, Yves                     2153           31267             1.0        411 b 1 
001  413      Luminet, Denis                    2135            9245             1.0        414 w 1 
001  414      Aguilar, Adriano                  1848           15626             0.0        413 b 0 
001  415      Toledo, Hillel                    1760           22648             0.0        416 w 0 
001  416      Van Hoolandt, Patrick             2037           40878             1.0        415 b 1 
001  417      Gregoir, Christophe               2255           34380             0.5        418 w = 
001  418      Maltier, Benjamin                 2053           17296             0.5        417 b = 
001  419      Godry, Adelin                     1997           12806             0.5        420 w = 
001  420      Hugaert, Arthur                   2168           17183             0.5        419 b = 
001  421      Zouaghi, Nouri                    2174            9156             0.5        422 w = 
001  422      Denivet, Axel                     1849           82376             0.5        421 b = 
001  423      Vertenoeil, Tom                   1766           16714             0.0        424 w 0 
001  424      Windels, Jan                      2006           36897             1.0        423 b 1 
001  425      Regniers, Yves                    1974           31755             1.0        426 w 1 
001  426      Pegoretti, Franco                 1835           57959             0.0        425 b 0 
